,length,success,reward,start_distance,mean_velocity,mean_acceleration,min_velocity,min_acceleration,max_velocity,max_acceleration,std_velocity,std_acceleration,mean_angle_change,min_angle_change,max_angle_change,std_angle_change
87,97,True,2.9263790384556074,89.1725831731799,0.9629393659689974,0.11769539586452803,0.3976878549046672,8.324823433351288e-08,1.0000000832482343,0.3976878549046672,0.08230737212796427,0.08814034377990676,0.13881581626304879,0.00010484456977577494,2.4889589481721535,0.25491153246419873
88,103,True,2.915928441849187,100.64490651061433,0.9781768460397104,0.09811883919120587,0.3994961627063028,7.815088823243062e-08,1.000000096438716,0.3994961627063028,0.07531061708335514,0.08885617990845605,0.2302778137919095,7.520616040368466e-05,6.110112385806087,0.8663129984006782
89,146,True,2.863575206555084,135.22158677386116,0.9701001785266904,0.13677333506884645,0.3975510974134669,2.8528045664503958e-08,1.0000001007189934,0.3975510974134669,0.07121280131026349,0.07552600366506189,0.137705481090954,0.00047561522561256897,0.24365303570468447,0.07605146364638675
90,39,True,2.979926159411986,36.63505974618053,0.9513208905041185,0.14380682079228552,0.3952816976373096,0.0,1.0000000843941834,0.3952816976373096,0.12555847848937463,0.08441085883111908,0.15787663122349624,0.010121819245570263,0.8006290635091405,0.13063339258936565
91,112,True,2.9056139223936257,108.83866611934589,0.9751212901549415,0.11926305393040089,0.3854574693629863,0.0,1.0000000958667288,0.3854574693629863,0.07548141534988762,0.08405111147031366,0.13844162435688548,1.4245510100430181e-05,2.6097525749016564,0.24909705129439866
92,132,True,2.8809272672706436,122.30605097699787,0.9711420277444803,0.10716545092156489,0.39378098026342356,2.327796270879939e-08,1.0000000951131292,0.39378098026342356,0.07528840430921363,0.08675570815234424,0.11554919867383984,3.585219381729843e-05,1.3089485954681113,0.13570837367920624
93,53,True,2.9684237568049405,51.96564711259962,0.9683710099864534,0.12097167005019319,0.39271648143812715,4.599761304636649e-08,1.0000000783340253,0.39271648143812715,0.10135237274884998,0.0900171397395993,0.12653542509529897,0.00020518898675958575,1.0539771575471,0.15330004762139085
94,50,True,2.9710684119528534,48.39189801747138,0.9610358573793475,0.15041721946358405,0.3862072180202532,0.0,1.000000054144489,0.3862072180202532,0.1065764555437563,0.07723854438972569,0.16042589358083834,0.002554545283331544,0.9294393894307446,0.13113297928835552
95,37,False,-3.052481690456355,150.55707471272976,0.5264736909699699,0.1995594257280573,0.10851064801927851,0.0,0.9993861004839761,0.399521762554319,0.30022912658589673,0.046514199949613116,1.0454380844375177,0.038022416382177626,5.130682144601967,1.6361845362399208
96,59,False,-3.0395610751746225,61.05819288045939,0.9573557125107196,0.12585811166001634,0.38651751129455847,0.0,1.0000000593311356,0.38651751129455847,0.09932020581891918,0.08086757038103094,0.2632473240678762,0.000650099336967358,6.067714694703716,0.8410896168627815
97,173,True,2.822101702253229,157.7657793030486,0.990338781089913,0.09038351745520891,0.37543469810919694,2.1144407335715905e-08,1.0000001054629217,0.37543469810919694,0.059790154598426445,0.07868032233359656,0.09306359122494075,3.547966478767428e-05,0.9474021132024335,0.10108041873682949
98,92,True,2.929171052695895,88.20795863763188,0.9710387547482255,0.09662315572729716,0.34347024777898316,0.0,1.0000000991930542,0.34347024777898316,0.10069558016719712,0.07924621318043566,0.3767057111376489,0.002015051391263345,6.077685022922625,1.2281299476874312
99,149,True,2.8587740200898804,132.49105249562368,0.9808381442391443,0.0951063544670896,0.3797978884261364,6.790586741948278e-09,1.000000087786025,0.3797978884261364,0.06792465515760589,0.08331167599462128,0.09456678781913788,9.818375079073682e-05,0.44865933494973037,0.08794605656322835
100,38,True,2.9811990304909552,32.91216151776004,0.9288531936100567,0.1537902120291574,0.3421679679751748,0.0,1.0000000639082096,0.3421679679751748,0.12992059934535463,0.08006617166442613,0.18927643862689375,0.00728196438389217,1.2983898378449856,0.20781293541789525
101,113,True,2.9124333878522246,94.40312376568285,0.9655685948179691,0.15454080547736054,0.39834185414690887,0.0,1.0000000795941613,0.39834185414690887,0.07527102367681907,0.07189201134334684,1.0639044845496268,0.0025090970532981594,6.187924123593582,2.1326726751676595
102,106,False,-3.083056537263695,94.1262118972995,0.9588073903880405,0.1574732503667081,0.39983225094790664,0.0,1.0000001023726481,0.39983225094790664,0.07944797626690411,0.0715704977727754,0.1704706850224493,0.0023239511549875136,1.543549282517556,0.1524544001953555
103,88,False,-3.1006756144674252,120.74121014103495,0.9425366531817196,0.13845308458585712,0.17797376215455374,0.0,1.0000000881685387,0.20000000819559205,0.13684856039402699,0.07669982027881363,0.16745875983762837,0.0007759480214928338,1.109695311276674,0.17057994095610451
104,194,True,2.7896793726385156,173.37282319670734,0.967799260285367,0.1251859440893329,0.38507545867854404,4.6626316121622925e-08,1.0000000939737392,0.38507545867854404,0.06470643147166301,0.08362190724028548,1.0856172184877397,9.191036198474833e-05,6.175708196257842,2.19576423333789
105,100,True,2.92182647036891,91.95302590801893,0.9608747734844068,0.13818945285685902,0.39967827516479426,0.0,1.0000000714791495,0.39967827516479426,0.07917633849757716,0.0831355666914874,0.13321571853697564,0.0020764458297587163,0.23529487588507714,0.08458710782759536
106,156,True,2.8480255215064654,143.19603434638157,0.9798922048681504,0.11543498764728888,0.3784753706668865,0.0,1.0000000879556363,0.3784753706668865,0.06518972160641322,0.08538180603182308,0.35762154711141075,0.00035755334760922963,6.160642674497877,1.1701000877627834
107,21,False,-3.025617125058064,113.98586837570231,0.9177402510940487,0.18296948240610203,0.39777143837753626,0.0,1.000000069928358,0.39777143837753626,0.14936604563745318,0.07329737522802061,1.414994494453415,0.013847767546503409,6.1775767357470865,2.355821012835747
108,179,True,2.8305951281022383,133.43842068668215,0.8481304861954801,0.1733886510414866,0.03276697639768431,0.0,1.000000060992603,0.33082177612040436,0.24194334871052214,0.056111112495664396,0.3878359467250609,0.0016892088991293797,6.095225543230233,0.9053126126580985
109,206,True,2.7684412901595703,186.79865956645185,0.9838974853225143,0.11306425381955876,0.3950004945902414,0.0,1.00000010864568,0.3950004945902414,0.05671885311550608,0.08308137231846677,0.11410570916078727,3.834068773295174e-05,0.6329316729049431,0.08941950124511677
110,214,True,2.7561404569605283,198.4515639938089,0.9815179246037273,0.10469417464336746,0.3804144460226296,5.753627505427696e-08,1.0000000931546849,0.3804144460226296,0.058969395131512406,0.08563089585780619,0.27972862378693675,9.074807166609133e-06,6.082632274297083,1.0038914173719855
