,length,success,reward,start_distance,mean_velocity,mean_acceleration,min_velocity,min_acceleration,max_velocity,max_acceleration,std_velocity,std_acceleration,mean_angle_change,min_angle_change,max_angle_change,std_angle_change
205,36,False,-3.0244048566986765,49.35986324563201,0.9486852274906116,0.1358304243548808,0.355840673675383,0.0,1.0000000919857461,0.355840673675383,0.13038868511785137,0.08478070607342732,0.14940667529346194,0.004583863224969065,0.7853981633974483,0.14451737327180178
206,9,False,-3.01045348677098,97.4968411169026,0.7420965484474629,0.18219245872185755,0.355840673675383,0.0,0.9999999518785347,0.355840673675383,0.2212844382698016,0.09123445566094997,1.7369769361346352,0.07882996752241445,5.944696320676865,2.3328823030075174
207,57,False,-3.0726518359428865,141.01675643068018,0.9582770409841398,0.17971246543251387,0.3909803653559871,0.0,1.0000000856107192,0.3909803653559871,0.1009913731071541,0.0559059113680277,0.18785009665727395,0.004141418956593479,0.7853981633974483,0.095237924523188
0,51,False,-3.037371830737212,61.70879158866749,0.9387708281889374,0.1657790271739434,0.3881360726039068,0.0,1.0000000773503939,0.3881360726039068,0.10615531294704032,0.06607115237802423,0.16186779766885673,0.007791875406996884,0.24416226889137307,0.06892961127776516
1,88,True,2.934669059091015,83.44271816676134,0.9653614044171891,0.12984733216286484,0.37409510187592904,0.0,1.000000090753934,0.37409510187592904,0.08747045793545134,0.07903636052232715,0.14638292027599098,0.0047924746698482235,1.6697674020041997,0.1822954298219242
2,60,True,2.963539304662593,52.11993963889329,0.9508831282081321,0.15038809548942894,0.39699294139020824,0.0,1.00000007647213,0.39699294139020824,0.09989062192161624,0.07802490855284984,0.14509389004731474,0.005158832908672029,0.2407323441784439,0.07358964316960967
3,65,True,2.959044132273215,60.4310068268974,0.9616565478868694,0.1621341220118349,0.355840673675383,3.867133077665032e-08,1.000000073410464,0.355840673675383,0.10276679340579219,0.06596540251602524,0.1718331102145041,0.0006593166652187066,0.7447517196603827,0.10303785926062481
4,62,False,-3.065403681879255,106.47529723235031,0.9293078986355113,0.15498884621819478,0.355840673675383,0.0,1.0000000792001529,0.355840673675383,0.12154896991925285,0.07024396461204734,0.20291708798120703,0.00015491992111238417,2.356194490192345,0.29000259641250575
5,38,False,-3.0270262179985745,53.664528270043945,0.9554573298090514,0.1264490588411214,0.38144396271080233,0.0,1.0000000818703951,0.38144396271080233,0.1203580941216399,0.09065862131033253,0.13146437284864143,0.003537334690453142,0.6684735332210521,0.12278300639119095
6,45,False,-3.0430712414158148,85.58236150338314,0.9518610642788545,0.1597999526337769,0.38624066309515526,0.0,1.0000000815887062,0.38624066309515526,0.11150325676039517,0.07455735294968194,0.19123496952663846,0.0031880627308735754,1.862060285368029,0.2615309098347077
7,43,True,2.9768431744866115,42.56316000364374,0.965371587806883,0.13215633804314572,0.38912142481454887,0.0,1.0000000893067238,0.38912142481454887,0.1125977311233165,0.0786211026960114,2.9631094624827066,0.004932162306813481,6.209498508300624,2.979220023300863
8,108,False,-3.121680025161345,138.2501168872923,0.939900134819456,0.1801134751439944,0.3786924947379213,0.0,1.0000000893151348,0.3786924947379213,0.08989961748685066,0.05107939189476364,0.20691140149186288,0.006199675123882642,2.356194490192345,0.2164110556820371
9,129,True,2.8859683335065807,117.42242550976036,0.9757767977958891,0.12497625108134126,0.362250176504826,3.6185110954356464e-09,1.0000000999571317,0.362250176504826,0.07451992867978283,0.0777455585876979,0.8783429117081113,0.0013706377771907086,6.225602456772123,1.9807995717805993
10,27,True,2.9880866017123595,27.30528550950726,0.9486070049894936,0.11369458559921343,0.3988540123230652,0.0,1.0000000746718676,0.3988540123230652,0.13591501992614027,0.09689341088400096,0.0913424444415079,0.0012118140410173617,0.3231303791231563,0.08727090374922875
11,158,True,2.8432662261290234,150.57062934182414,0.9764972478234489,0.1425845660041142,0.39778577996488645,7.251306491676683e-08,1.000000104086082,0.39778577996488645,0.06341057061601367,0.07516850029503588,0.1424975796013513,0.0006266459167348915,0.46504174524454933,0.07899689814598365
12,149,True,2.8547924119601773,142.2647720935294,0.9709713395965939,0.14164801924861367,0.39156784423982477,0.0,1.0000000986579232,0.39156784423982477,0.07101718586067654,0.07216678143376871,0.7175792060486164,0.003255028034283569,6.231183490847776,1.752515848231053
13,67,False,-3.06128374505033,84.86131375643866,0.9411442309779593,0.1679527933983191,0.3558406736753831,0.0,1.000000107533177,0.3558406736753831,0.10956087187362853,0.05822990544629074,0.18197972716200783,0.0025469526746748627,0.6655971204057703,0.09591070830989058
14,95,True,2.9258235001076742,93.37819545500787,0.978245406734157,0.14987337770400863,0.3976912680649479,0.0,1.0000000826334958,0.3976912680649479,0.07890086719466533,0.06271974814290363,0.17082954188685415,0.019653462944603906,2.356194490192345,0.2321966794617475
15,10,False,-3.0059398527776184,27.375085993858228,0.7777784582430023,0.1989477713472499,0.3894777134724988,0.0,0.9028908403909289,0.3894777134724988,0.16414919015453358,0.08711528686251896,0.3874746277055391,0.006252250553061334,2.076350008437238,0.5674108792382317
16,64,True,2.9608402214747214,58.10508202534273,0.9371700585087406,0.16705450315281528,0.355840673675383,0.0,1.0000000667984505,0.355840673675383,0.11509424985781463,0.06521441649385482,0.18519150164965942,0.0016039000186414548,0.7268558445538247,0.10237428631177051
17,86,False,-3.104582038751874,143.31191626315183,0.9580790192087897,0.16969606178011315,0.35584067367538313,0.0,1.0000000836407763,0.35584067367538313,0.0991078163162747,0.060511050580550056,1.7728732702836496,0.002613061786848725,6.126487118789251,2.613471537232199
18,163,True,2.834844691341395,156.46732901357706,0.970763935715382,0.17989879538538456,0.355840673675383,4.995475407371515e-08,1.0000000960962292,0.355840673675383,0.07150996140035555,0.046682535299486856,0.18703744600407995,0.002815864889865294,0.7853981633974483,0.06968589500423998
19,182,True,2.8065296153992016,171.42100706422426,0.973512673620984,0.13947223659570357,0.3707759555803497,0.0,1.0000000925325003,0.3707759555803497,0.06552534450347891,0.077288637301316,0.14391193035606353,0.003742520951514061,0.7853981633974483,0.09314694340595034
20,6,False,-3.0063890824431425,81.66707319056138,0.7880189168113336,0.19709673788764812,0.3988959300838513,0.0,0.9999999236365466,0.3988959300838513,0.2230229505705099,0.11530771371191034,0.47161497194775687,0.007861008501338418,2.356194490192345,0.8450546495008744
