,length,success,reward,start_distance,mean_velocity,mean_acceleration,min_velocity,min_acceleration,max_velocity,max_acceleration,std_velocity,std_acceleration,mean_angle_change,min_angle_change,max_angle_change,std_angle_change
0,52,False,-3.0583151208939965,114.09998295754299,0.9769230769230769,0.019230769230769298,0.39999999999999997,0.0,1.0,0.39999999999999997,0.10117651106127619,0.07081520245969986,0.04751397684048148,0.0,2.470726785434345,0.3393176635235565
1,52,False,-3.047063262594108,83.44271816676134,0.9769230769230769,0.019230769230769273,0.4,0.0,1.0,0.4,0.10117651106127616,0.07081520245969988,0.025760857739489555,0.0,1.3395645877874007,0.18396931975078015
2,12,False,-3.0098247081377334,52.11993963889329,0.8999999999999999,0.08333333333333333,0.4,0.0,1.0,0.4,0.19148542155126758,0.12801909579781012,0.10208897592337629,0.0,1.2250676895424113,0.3385908218754826
3,19,False,-3.0163230753416355,60.4310068268974,0.9368421052631579,0.05263157894736843,0.39999999999999997,0.0,1.0,0.39999999999999997,0.1596394830326642,0.10939268258329751,0.008629294651993472,0.0,0.1639565866826889,0.03661099383274934
4,14,False,-3.016715032088253,106.47529723235031,0.9142857142857144,0.07142857142857142,0.4,0.0,1.0,0.4,0.1807015805810502,0.12205719636167903,0.11697079924286886,0.0,1.6375911893302875,0.4217442143827878
5,53,True,2.967978477112676,53.664528270043945,0.9773584905660376,0.01886792452830234,0.4,0.0,1.0,0.4,0.10026664343838806,0.07019273674618205,0.007539936782676411,5.551115123125783e-17,0.39961664815245973,0.05437125718304034
6,58,False,-3.0519793999660676,85.58236150338314,0.9793103448275862,0.017241379310344945,0.4,0.0,1.0,0.4,0.09605785018747667,0.0673076596411832,0.029551520395092273,0.0,1.7139881730230278,0.2231090849832032
7,42,True,2.9772533367177627,42.56316000364374,0.9714285714285713,0.02380952380952423,0.39999999999999997,0.0,1.0000000000000002,0.39999999999999997,0.11187942975686413,0.07810104508027,0.0740136135159966,0.0,3.1085717668190456,0.47391836247107844
8,34,False,-3.0447508277595894,138.2501168872923,0.9647058823529411,0.02941176470588239,0.4,0.0,1.0,0.4,0.12338927625531192,0.08585011481956718,0.060642935150019894,0.0,2.0618597944937047,0.3483671399335722
9,38,False,-3.045092894646727,117.42242550976036,0.9684210526315788,0.026315789473684216,0.4,0.0,1.0,0.4,0.11721609184905311,0.08170618261189484,0.08138975031838623,0.0,3.092810510929101,0.4950745233947303
10,27,True,2.9881375091525526,27.30528550950726,0.9555555555555556,0.03703703703703735,0.4,0.0,1.0,0.4,0.13698697784375502,0.09486109981381986,0.012356167162323805,5.551115123125783e-17,0.33361648741302674,0.06300433238082322
11,24,False,-3.0337586329835022,150.57062934182414,0.9499999999999998,0.04166666666666671,0.4,0.0,1.0,0.4,0.14433756729740643,0.0996521728591783,0.01368643235360569,0.0,0.3284743593976515,0.06563782015983045
12,31,False,-3.041716160842422,142.2647720935294,0.9612903225806452,0.03225806451612916,0.4,0.0,1.0,0.4,0.12870927318232261,0.08939617071323233,0.0953899814040567,0.0,2.9570894190804333,0.5224724449384002
13,18,False,-3.0188039502739277,84.86131375643866,0.9333333333333333,0.05555555555555569,0.39999999999999997,8.326672684688674e-17,1.0000000000000002,0.39999999999999997,0.16329931618554522,0.11166528467912093,0.07472864577461383,0.0,1.3451156124073207,0.30811409699027464
14,93,True,2.927129965109985,93.37819545500787,0.9870967741935484,0.010752688172043187,0.39999999999999997,0.0,1.0,0.39999999999999997,0.0765180510737944,0.05380643442235181,0.025773236525888834,0.0,2.396910996769975,0.24720820036295013
15,7,False,-3.004167349065748,27.375085993858228,0.8285714285714285,0.14285714285714296,0.3999999999999999,0.0,0.9999999999999999,0.3999999999999999,0.22497165354319457,0.13997084244475289,0.38927728541642814,0.0,2.7249409714055073,0.9535307069035666
16,17,False,-3.014420066500893,58.10508202534273,0.9294117647058824,0.05882352941176473,0.4,6.938893903907228e-18,1.0000000000000002,0.4,0.16720788710061055,0.1140630554686195,0.000519277382575039,6.938893903907228e-18,0.008827715031463906,0.002077109412222218
17,22,False,-3.0302456398021196,143.31191626315183,0.9454545454545454,0.045454545454545484,0.4000000000000001,2.7755575615628914e-17,1.0000000000000002,0.4000000000000001,0.149931113658824,0.10325287901455042,0.14128706887721212,0.0,3.108315515039206,0.6474586877916453
18,49,False,-3.0672149402326285,156.46732901357706,0.9755102040816326,0.02040816326530614,0.4,0.0,0.9999999999999999,0.4,0.10406162272638332,0.07278593673521226,0.034509860298407295,0.0,1.6909831540271503,0.2390913255099289
