,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,separation
68,7,-3.0147353723425447,False,0.6750067892179982,0.2606226244645827,1.033247972625549,2.5989400482038274
69,1,-3.000253289691165,False,0.30000000000000004,0.30000000000000004,0.22519231666674688,0.9592193075009647
70,148,2.9015376449691788,True,0.9739602615383415,0.17675845451954417,0.20676256588783629,1.6521941754357516
71,149,2.8846727482173433,True,0.9756116236064288,0.1249807740969546,0.33545453789163315,5.201645095814182
72,148,2.8918769790182197,True,0.9756950977369061,0.12307888578512742,0.15876438521501984,1.787662839015075
73,115,2.938662783170523,True,0.9740696286160295,0.2140355779662066,0.5122550241374775,7.481241652247828
74,182,-3.2533535155796494,False,0.9815182118768757,0.12782972349231547,0.47465984649244525,3.7927064936734367
75,21,-3.0382025746840373,False,0.8961069853203393,0.22883377065113564,0.24391880462084425,1.2775673830248901
76,204,2.7827276562283614,True,0.9856437681480974,0.10972476351469906,0.16617204857018616,2.7283198062443392
77,51,-3.0847658531138413,False,0.9531769658075072,0.18246399174236572,0.3114032357365565,2.1559289557368357
78,64,-3.0568720848413236,False,0.9508604596478286,0.19600554849115062,0.20617532931764587,5.5383136309705
79,187,2.8447760555483215,True,0.9905193564278111,0.09301367672590212,0.11684900190927976,2.9636617914270458
80,1,-3.0012105846907526,False,0.0,0.0,6.085372125707895,3.345044465554954
81,129,2.9215978209348874,True,0.9766203328597456,0.14017997713345295,0.18217015199614867,8.239041282572753
82,159,2.8779361200945774,True,0.9841140214811192,0.10424914414390106,0.1323278673644282,5.440288206592886
83,144,2.9069210526403806,True,0.9487392089868956,0.1834348402821165,0.2058462377830455,3.0221758925947895
84,156,2.8707018758297185,True,0.9898041211626509,0.057311272871603314,0.09355489727395415,0.00737986851042427
85,61,2.9820202140694603,True,0.9524520745439335,0.1996196830390561,0.2142992741470567,7.175264804918381
86,70,-3.033313680037718,False,0.9563643199213483,0.20740436652474073,0.1966174501578337,8.05757408989576
87,179,-3.1385829118888173,False,0.9849750325169371,0.1356596121026553,0.16079225102787367,1.548245737218703
88,130,2.930018120484833,True,0.9529971862078785,0.20807535769632107,0.22038675282556883,3.637611867730924
89,1,-3.0011899525057117,False,0.3,0.3,0.9626264989032858,2.3375446106112663
90,5,-3.0070331518340554,False,0.6865711716008052,0.2911355324972482,1.2871362389493999,3.225927559271946
91,143,2.903886014710806,True,0.9843013848096641,0.15887587201877107,0.1678957314525899,0.9687206075771404
92,42,2.990969632221831,True,0.9605096620937031,0.17832622173174137,0.2864408470233453,9.348913695072719
93,93,-3.119990138595916,False,0.9671543198799635,0.17471412998498237,0.1808040359738864,9.397316709343485
94,95,2.982046191381216,True,0.9592935706905166,0.22278071978166022,0.6956311810753931,7.162749384946979
95,81,-3.0747638182268613,False,0.9680702206140475,0.11301923841751936,0.1683670795240461,3.238797216759287
96,50,2.9861762203093574,True,0.9717283823033697,0.08821199342189515,0.6954442380151749,1.3254437091249682
97,151,2.8921645546500687,True,0.9850226725551723,0.11905573346210664,0.2418805758920821,7.963262413418834
98,42,2.9904859967610853,True,0.9369468381784666,0.22156591696860645,1.7233123836290614,8.109387846615276
99,222,2.8670413866978013,True,0.9811726037254587,0.1709607299343148,0.43676778620100176,9.626567844620427
100,114,2.9366621370606696,True,0.9793274637637632,0.15534372049624676,0.37021013302574596,1.6585446875095788
101,131,2.918459825461908,True,0.9479165340730661,0.2082210039999079,1.0112488340460102,3.929286409605136
102,130,2.90835948217086,True,0.9800152233445457,0.03587160960245043,0.1263675192075158,0.5770154711165765
103,197,2.847918392719733,True,0.9837709692949027,0.16131894055844753,0.184519568844399,1.2643206691636577
104,68,2.9783313768592503,True,0.9735891392551572,0.17604304774319318,0.255128459933266,5.74007548740754
105,158,2.9028148558212665,True,0.9732692631086688,0.1280373149308272,0.16147874014822924,7.876367954680834
106,36,2.992387757404146,True,0.9477062262163416,0.14883413024618736,0.13809066856274888,7.927911339382369
107,126,-3.148885358249576,False,0.9681560264594783,0.16489799578802675,0.19934501541832705,8.347454805945784
108,133,2.9399960267131604,True,0.9687094804852697,0.20184589143692425,0.25944081004434,3.3842993649506914
109,1,-3.0003130300056724,False,0.3,0.3,0.10981281039575963,0.31965941014776234
110,94,2.952203291007498,True,0.9822942264221163,0.047559207292152794,0.042066440693711446,1.4314976412393443
111,101,2.94412674043515,True,0.9878251750136373,0.016047927130067932,0.05782396303114857,0.10572345781944548
112,150,2.8790343860827057,True,0.9896924203573716,0.03020134152381992,0.06366901866044912,0.5923407993620078
113,145,2.9016721804590504,True,0.9757527602324099,0.18412402722384497,0.19018681729244852,7.182544980492204
114,23,2.996839528967201,True,0.9243006511824233,0.1085168166307249,0.326696858840273,0.09464133249106998
115,108,-3.0725828957709145,False,0.981004945668115,0.15193541960308016,0.15421407736608503,2.9221237703414618
116,112,2.9375590560825837,True,0.9829009874399641,0.1283159543428898,0.13721574839196313,6.089984441321237
117,207,2.7851737644954015,True,0.9788897006959651,0.14151702431979793,0.5586560435154427,9.033729638559748
118,44,2.9903905987283483,True,0.9530573133037191,0.1969367084717261,0.20359383534809616,6.500259919096676
119,2,-3.001833753841483,False,0.4499347755985178,0.29999999999999993,0.23766619311017084,1.599184505801975
120,28,-3.0400846285814893,False,0.8711016474053144,0.2974228981222616,0.9444788614427796,2.351779465361977
121,127,2.9319588448118545,True,0.9647864321893914,0.16290422361599569,0.20789770157442913,9.179028888981122
122,1,-3.0014818204989124,False,0.30000000000000004,0.30000000000000004,1.9072111217185852,1.6268588369148718
123,302,2.5735411909449653,True,0.9787036064855226,0.14286002028328312,0.6560814101575255,3.9664777729748737
124,105,2.9465390945378074,True,0.979358849355585,0.16416591411175632,0.20510430612163963,4.7387060144169455
125,198,2.7958313115787248,True,0.992782853461044,0.06857490707370092,0.09105736117659413,0.10772151222384396
126,108,2.9383066247112217,True,0.9859786574980866,0.13805349940662326,0.19728811497829155,8.243525911619411
127,105,2.9420360551594,True,0.9868320354290975,0.07229587638744582,0.08277566375222865,6.429603927435036
128,30,-3.027248231013921,False,0.9089530124712738,0.2572951416572253,1.012365594649789,3.4472768484157577
129,220,2.8299476424412866,True,0.971829543031799,0.1521647860757367,0.18549877557361402,7.064043589938176
130,137,2.9007661974064005,True,0.9746505195726127,0.08974965397727575,0.12858829501581523,8.58619961781767
131,101,2.9463178439335684,True,0.9811898253334952,0.13720755218303798,0.17660943420335234,7.237203701780828
132,149,2.8935643963062296,True,0.9821719655906167,0.0715713448792263,0.19172750276893535,1.9230938540921771
133,51,2.985874991906394,True,0.9609492210818464,0.151199082366437,0.17444384007570599,3.4411314981634264
134,161,2.890687822770856,True,0.973116219229416,0.1804101777549806,0.9347599648835414,3.1296186085386113
135,53,2.984087111615629,True,0.9686790815319879,0.10052667658738369,0.19627198223189463,4.738578216671845
136,16,-3.012761679662771,False,0.9227037352227485,0.17248974105096004,0.13320264226345052,9.646965978562372
137,55,2.9880766796343003,True,0.9437462472400048,0.22011546519023398,0.2505497057243119,0.7900093702792355
138,52,2.9855579187473507,True,0.9679132988862735,0.12312976471066948,0.20930567038759834,8.723350022491942
139,1,-3.0012424677676997,False,0.3,0.3,0.21813627656006862,6.615397695241708
140,185,2.8679534032151768,True,0.9647096487698172,0.19977515551556957,0.25626633501625146,9.112577363408356
141,91,-3.014069586291034,False,0.9457099382421412,0.19223531184525794,0.27552914738989986,9.650827153824965
142,180,-3.258895619136978,False,0.9835172330610015,0.11080345168623548,0.26373425280960744,6.949176864652432
143,131,2.9114422424502173,True,0.9847392000779378,0.09698576789407538,0.13620169444788097,9.868213085486857
144,1,-3.000655284202625,False,0.3,0.3,1.2243622517165447,8.766364318991227
145,3,-3.003940262383003,False,0.5554123810292647,0.2736271054113156,1.7500934583328442,9.081354281068274
146,171,2.8645992441435704,True,0.9799719242713485,0.1319934071205042,0.15822293364850604,5.593530519340143
147,1,-3.0009177341240516,False,0.3,0.3,0.39913652982142045,1.7992522773048292
148,180,2.8366019865847703,True,0.9897629214438477,0.0815769063362431,0.11113105863024805,9.347605839442846
149,57,2.982452784720317,True,0.9751420330529859,0.09278287631799297,0.10371561639960553,2.4001154704105665
150,129,2.9134803880282334,True,0.9872744974481057,0.06587662878160339,0.30963236190211135,9.468536235237305
151,132,2.916493372670884,True,0.9809632071942345,0.09623432615303447,0.13923554827163,4.19773707324763
152,48,2.9919067488515485,True,0.908488273097212,0.21522744143871356,0.30641946694292177,2.722517871388402
153,170,2.856793392323184,True,0.9795921305307846,0.10006075226346837,0.1300662823422565,4.108136376349013
154,172,2.848792640736832,True,0.9842436496660081,0.144347687320309,0.17226040528528305,6.887732842704846
155,76,2.975797543534963,True,0.9581494916445866,0.18835740712894267,0.20092499255699614,8.271542766661764
156,23,-3.0197389133478296,False,0.924245249412373,0.2339123325728876,1.0155949135240852,5.884689793489608
157,89,2.986962681722424,True,0.9718836509922985,0.19709821776002837,0.380631508078908,9.638975083195776
158,202,2.808727222579539,True,0.9833569499532511,0.1297148080104861,0.15639381043745065,1.5752791279603728
159,98,2.95336181404514,True,0.982899641778748,0.1402481735706841,0.15258832693355398,3.5399317206740544
160,127,2.946312097374893,True,0.9759716377098384,0.14804773507317356,0.1533869834346407,6.748877721730966
161,44,2.990059117955277,True,0.960004300549143,0.19198836803876684,0.29003380735859124,3.1288295359384124
162,140,2.9003154198518164,True,0.979635182099433,0.19427159978062156,0.23295899358429836,8.156239822680037
163,140,2.9257028545134607,True,0.9887882091677102,0.09189888815881841,0.12205411717639524,0.9181841454927142
164,35,2.9955009060259083,True,0.8568667352631673,0.26028819023282845,0.4319680615207047,1.5160703718467983
165,149,2.885157045947426,True,0.9809891792307658,0.13615509030147563,0.14377342499178167,1.7357416210217758
166,140,2.9215926392806995,True,0.9821746035673637,0.1315351295736441,0.12797431678645899,6.738706915407392
167,146,2.9036025808866373,True,0.9772137531785035,0.18574818992798314,0.4269540102553717,7.562361349027342
168,100,2.9504622834914174,True,0.9788107511488995,0.1755551152633426,0.21659924372438843,8.37455784269409
169,168,2.8633948997316065,True,0.9825038858744132,0.0898642679584474,0.3740384554165835,0.48178189653988235
170,36,2.9924211007980266,True,0.9659145883055911,0.0615950151803974,0.0758299129400997,1.2133583180399055
171,91,2.956220056878755,True,0.9678797768259222,0.1630085463561689,0.6185187375904154,7.98680410352346
172,164,2.899266477256769,True,0.9851939612194226,0.11211015954756491,0.1169585682830326,1.5222657429479325
173,153,2.8788383826221597,True,0.990368090083262,0.06894423034594216,0.07341033012076414,1.2981144243345055
174,1,-3.001386833033442,False,0.3,0.3,5.602413406343077,5.743816892188859
175,41,2.990274680416482,True,0.9665035735369106,0.1769454118209806,0.16462627246892095,3.0343523676039874
176,1,-3.0009301399538697,False,0.30000000000000004,0.30000000000000004,1.5707681451410176,9.969983293804734
177,262,2.6854903007601623,True,0.988497367735448,0.10111683905980033,0.12218278266996722,1.8941299345779827
178,102,2.9522267672835283,True,0.9787583467183794,0.11268138123616571,0.7346984205368603,7.131194606976127
179,112,2.949329446598716,True,0.9501958164317207,0.17012667022947128,0.22546458827258078,4.918865786675674
180,79,2.965840660050338,True,0.9793154577185156,0.0947702757214945,0.14929243754399973,9.668202926417758
181,209,-3.1564560536884616,False,0.9693082438448583,0.17165077981431592,0.5992727860189593,8.607809049459341
182,1,-3.001068947363394,False,0.30000000000000004,0.30000000000000004,5.355935584809614,7.792926303978818
183,41,2.990596448573216,True,0.9424911335891742,0.20419596868672105,0.2297848357368102,9.027208264594304
184,115,2.9291471908664724,True,0.9692210748952815,0.04927975306234636,0.326671573330785,0.48149882566530855
185,91,2.972705183549349,True,0.9585054216678841,0.17091863057964737,0.49433000594293264,3.0525846282557554
186,148,2.8902384666577308,True,0.9817224289322785,0.1405738437959576,0.18577621268862338,7.041203692307522
187,62,2.994093445653044,True,0.9361818320120289,0.2003219075113762,0.36220818642682084,1.1517600025692087
188,228,2.822234377646197,True,0.9801418698167587,0.1130622506612546,0.6772261426489218,4.289786120172126
189,82,2.963059621453379,True,0.9794783882741256,0.04062978879166867,0.2625190619219094,0.7643180768881574
190,20,2.997625436464335,True,0.9021125531082854,0.20085944313952236,0.8068992698718207,6.541894022788699
191,141,2.8993040309011433,True,0.9796447820261943,0.11964936191516412,0.1537635334605063,9.164454078981905
192,78,2.9689934570452334,True,0.9436963034246768,0.18608715583053573,0.2697693072798349,4.359641882677289
193,111,2.9414313849147904,True,0.9707974622745019,0.1762038779172929,0.21926919561884228,2.6906018907470464
194,42,2.9906691158296606,True,0.923596371677142,0.21723086370056027,0.379421277443966,9.782073433769789
195,95,2.956219410202861,True,0.976260838898105,0.14124288464410978,0.39702874930182674,1.8258802696766652
196,103,2.9601293680458016,True,0.946193016198054,0.12640721861681592,0.17892486004437916,0.5707209766673149
197,212,2.780434760692644,True,0.9794185230964735,0.16390861069073,0.1941305010615118,1.4687629909904787
198,101,2.9527796932176726,True,0.9821029054696594,0.1160680236862593,0.17463980256124229,0.819517506362436
199,165,2.9061048267419918,True,0.9684568193803921,0.16418253373880787,0.2040723384702942,8.703909837865478
200,39,-3.058500208372585,False,0.890230138796045,0.2327507655852114,0.8442505944229021,4.016084177204985
201,123,-3.118805327459369,False,0.971880731521798,0.11141157908080035,0.11528264134120521,1.4402297603142478
202,44,2.992546871986711,True,0.9462137462274257,0.1909781627661913,0.5917500176213365,8.267287189358335
203,1,-3.0006521928442162,False,0.3,0.3,1.426427706085219,8.267067316762533
204,8,-3.0050792822686825,False,0.6770362656287578,0.27095646133494516,0.8826112398178403,8.68511578421962
205,129,2.9139199972903658,True,0.9855918299779852,0.12306734357254931,0.9042360132842572,3.618184545640726
206,149,2.883630618919482,True,0.9860850548689855,0.14261156649620713,0.14369803590839547,9.391627718641134
207,101,2.9487080936675745,True,0.9595977455947671,0.1628377740691027,0.4576825903394879,9.08798077552754
208,69,2.9755164011699757,True,0.9605882103121749,0.18325056831031528,1.2786026931160925,3.6736529855958935
209,157,2.9095237717963434,True,0.9530614286103848,0.1366164387013683,0.8961040895794349,9.96176804302081
210,94,2.9579453415331765,True,0.9524630354052578,0.15960100772056765,0.17527853674319796,6.774045893530961
211,26,2.9964906069507493,True,0.946418589162077,0.22693250052286132,0.40828000100184786,6.60824567701351
212,113,2.937045460072991,True,0.9785382343111402,0.1332747729026678,0.17717957128500544,4.321276145413455
213,110,2.954319537995668,True,0.9581878987139131,0.2276027058754663,0.4241584161292036,8.393223536307794
214,163,2.911500079882222,True,0.9712429761194329,0.17105396522509397,0.17679781359734456,2.5735304405784443
215,83,2.964179333820843,True,0.9782663068888793,0.12606443550527904,0.12353020155349072,0.15155445482747054
216,1,-3.0004575711399317,False,0.30000000000000004,0.30000000000000004,0.46038963540770395,9.750354388128871
217,142,-3.15717747216702,False,0.9876521826883953,0.09582137207470451,0.10060227955781363,7.473951605449232
218,83,2.9650619401527822,True,0.9853773165716077,0.03765621344485342,0.03994613090668788,7.727703171980121
219,33,-3.0319844217104484,False,0.9433110050208743,0.22169271875518498,0.38157096805551227,3.765448056008096
220,137,2.9584349232794516,True,0.9731500048239798,0.14956277321739128,0.3725734271742322,6.382026844388488
221,21,-3.020090205102353,False,0.9033883408403179,0.2298141365178575,0.27192159477743627,8.002963167319095
222,64,-3.0815113093845334,False,0.965761395399375,0.16748709815243895,0.2689768384968099,3.514209613453212
223,66,2.9772154922042753,True,0.9697296137443158,0.11264664194289561,0.18704757320617058,3.405953730499908
224,40,-3.0109514185001816,False,0.9568217699699606,0.1933370991876414,0.21565682607856856,6.155585797658674
225,248,-3.2494862966632434,False,0.9663966821378405,0.16884768700317385,0.18359311703012798,4.292775393790881
226,4,-3.004993591904147,False,0.6432659193122121,0.2917390829302777,0.5158994269898228,3.808472812374164
227,148,2.9060916309106557,True,0.9865542457159541,0.08181970025888054,0.11749145968539527,6.67723777853889
228,97,2.957713369464932,True,0.9720241533880492,0.19850193202290686,0.258492558715207,8.676271467904881
229,108,2.9388784757557707,True,0.9873861227092634,0.07057277176434067,0.11207668277581655,6.747853871638181
230,157,2.87089085954854,True,0.9915556268141029,0.046369342068048124,0.0763064874507878,0.15602046992896135
231,31,-3.024295180070923,False,0.9110529061167958,0.22376085493947004,0.29723259420379294,6.526703600411873
232,10,-3.0198101940894753,False,0.8518758339163375,0.29999999999999993,0.2996256970463428,9.530474765979795
233,99,2.948452909185401,True,0.9841430087743879,0.10372273375704959,0.2884948152116656,3.5588984449610406
234,48,2.988958842092942,True,0.9306465119493424,0.25405689080429333,0.35952969062224643,2.7867716025002154
235,104,-3.0236250796604485,False,0.9576001390716117,0.18573968284903036,0.2247477534401098,4.659068518741806
236,179,2.9218505333256806,True,0.9779550934544143,0.15616968490941258,0.4105582052691772,7.166797102034708
237,72,2.975240245796562,True,0.9655994018394425,0.13803641979434625,0.21076096042960568,2.275947136774763
238,42,2.990204288452606,True,0.9497082796373562,0.21668939540258408,0.3407247285484593,5.622163653675109
239,196,2.7970114998575,True,0.9900872914565889,0.07879187408186313,0.08400230109230082,1.80130167720306
240,50,2.991471237428548,True,0.9484345165862956,0.14434482546199512,0.22757760469946808,1.1309782371457822
241,192,2.8831011192915614,True,0.9594138747141759,0.19343789307701933,0.19903463786397593,9.137354085910163
242,139,-0.08814626148884876,True,0.9672207695174869,0.14320923584694456,0.3987240244324971,4.366530248580075
243,1,-3.0007726883520296,False,0.3,0.3,5.5085075010937645,8.375258914547446
244,160,2.8616578108780266,True,0.9923643840631342,0.030723107738770572,0.06273027537918315,0.14421146568689536
245,20,2.9976250363078645,True,0.9140671215348496,0.21673749820370256,0.25146854668236696,5.622234551860559
246,8,-3.018672750518865,False,0.8240364622494644,0.30000000000000004,0.3188825950447999,5.909055513861176
247,121,2.927207759534449,True,0.9792618354184985,0.15213290800556564,0.15126863528955115,6.138776255664564
248,121,2.9308766507970754,True,0.9875228032461261,0.09427091582019559,0.09922092872073561,2.6171887408496186
249,186,2.8343378283962135,True,0.9853311045080445,0.13840989371249063,0.2684244444429979,5.686054373562736
250,157,-3.1570986500013305,False,0.9719529094579543,0.15316973444929613,0.15929146427113988,5.419944208410289
251,122,2.9229125306795387,True,0.9889948280970646,0.07776250405209192,0.12210432738028996,8.97792635557773
252,194,-3.1049226054458883,False,0.9725102058530112,0.19301370117191152,0.22563995196303166,4.730606363542166
253,111,2.9400901689514805,True,0.9730940314324082,0.11202001139197149,0.16850412517796562,1.735323461873518
254,183,-3.2478335199107713,False,0.978938662059521,0.14685186656902494,0.1485952451390192,0.855289314912151
255,155,-3.15954312456794,False,0.9817582270880684,0.14202933150434124,0.172299323986811,0.8025989366402653
256,258,2.7240486033584235,True,0.9703158970724163,0.18122553112100023,0.4037963463225883,5.104366239748179
257,92,2.9558632264532116,True,0.9747477709564,0.1391100328324403,0.20029085081290326,8.9978709683473
258,153,2.8795485344496696,True,0.9853822549388795,0.1373667857359841,0.14477901700560183,6.984397245078261
259,84,2.9644822972165383,True,0.9738843988849546,0.13491765277881798,0.2071385371849121,7.665355089223636
260,196,2.803162091647568,True,0.9899611644875089,0.06935091748599775,0.09739458666293234,0.5382782320861701
261,163,2.8669456213846143,True,0.981465812439127,0.13154419033878803,0.27250774867809907,4.379725994069861
262,22,2.997689141309643,True,0.8769343191181647,0.2856195803126091,0.2904220837295632,1.6728863121843673
263,99,2.9645451853669353,True,0.9670721956209641,0.1605906333614261,0.20661548450580972,2.2423926003343064
264,147,2.903179994108307,True,0.9791596094715327,0.17852168032933904,0.18354206560816239,6.663848140853595
265,1,-3.001581478311079,False,0.0,0.0,2.0103232085191722,7.491035572971456
266,196,2.8069321591245084,True,0.9876633028650773,0.1071417634100547,0.3241733945080286,8.330184666043733
267,182,2.833113097481828,True,0.9897324900235421,0.08876242567828178,0.6880280928998236,4.474828352802049
268,103,2.95128570317564,True,0.9724486552196873,0.15961288410440555,0.1537918379319365,3.378410059688145
269,114,2.9427394301624052,True,0.9712160336391426,0.19969282766487761,0.3008584895835945,3.7584876069153985
270,1,-3.0009817420087206,False,0.30000000000000004,0.30000000000000004,0.8761035783963517,4.46146956753921
271,29,-3.044459088345954,False,0.9366429625381258,0.18956674399082069,0.1680104570193721,2.509697288834696
272,39,2.9923641120400406,True,0.9246971744538643,0.17447323570095752,0.6081311210638197,5.278438051748782
273,134,-3.116759306188604,False,0.9784484144286331,0.15304316518499064,0.15113843123631665,4.149447422320476
274,83,2.9721237953380157,True,0.9643597337187821,0.18382266435377448,0.3148272425888333,2.710444546112458
275,27,2.997944255401467,True,0.9155778654849163,0.28119764484697296,0.30327947001667854,6.500407662855205
276,94,2.962143675791366,True,0.9766299307587017,0.11698050804565822,0.5313917959344023,5.773027910062122
277,82,2.9722155730651862,True,0.9653721854961087,0.1862922305549136,0.8249765102238497,3.5292266999386204
278,200,2.8012634619453944,True,0.9827874364330523,0.15866610879205825,0.18644083076029033,7.224210668774832
279,1,-3.0009255125618615,False,0.0,0.0,3.134965185825664,4.2923733734703875
280,52,2.988593533101114,True,0.9634459231018184,0.16812133747724675,0.16850464517414832,7.985738159325406
