,length,success,reward,start_distance,mean_velocity,mean_acceleration,min_velocity,min_acceleration,max_velocity,max_acceleration,std_velocity,std_acceleration,mean_angle_change,min_angle_change,max_angle_change,std_angle_change
61,54,False,-3.0343779528645127,55.66760905734822,0.963389488837682,0.1451918759243216,0.37291728553696896,0.0,1.0000000887707152,0.37291728553696896,0.10827028273480037,0.07811083749882806,0.15602512091099688,0.007981909233448548,0.7853981633974483,0.1176446062572789
62,215,True,2.7497023714082762,203.46284413837438,0.9879940408691545,0.09827566780774366,0.3973204785501221,3.1718279310954893e-08,1.0000001011413286,0.3973204785501221,0.053287154508437344,0.08167222482282879,0.09634802246472861,0.0001719221455802611,0.2256532277133144,0.0797347978238191
63,47,True,2.9757104766504376,40.92595221205083,0.9405903647232132,0.1681527515086132,0.3558406736753831,0.0,1.000000070159076,0.3558406736753831,0.12388997680190564,0.06735858692306398,0.19203266359987944,0.010107575122000778,0.928886448070159,0.13571973719555416
64,2,False,-3.0024907979606383,110.05858710510036,0.38280100279525725,0.19140050139762863,0.38280100279525725,0.0,0.38280100279525725,0.38280100279525725,0.0,0.19140050139762863,0.45399823426966307,0.29431006221325307,0.6136864063260731,0.15968817205641
65,150,True,2.85531638261077,142.5031381353501,0.9778015405146356,0.12999178850315715,0.3794340150729281,0.0,1.0000000992384541,0.3794340150729281,0.07043300055535022,0.07944273559421958,0.2208733534360524,0.00012174062370684524,6.081840292228159,0.700185730133978
66,85,True,2.938546568841976,77.29791590277327,0.9635764456645443,0.174269907113451,0.38768784958523206,0.0,1.0000000900666273,0.38768784958523206,0.08357835880031059,0.05736194282064924,0.8913040894094719,0.0005975476816488801,6.144953407640346,1.915206321731953
67,25,False,-3.0244148817972456,77.97067948966257,0.933093943807507,0.15493798423540894,0.355840673675383,0.0,1.00000009731536,0.355840673675383,0.1556086043273288,0.08016045712455624,0.20086311545496827,0.0028877028434797225,1.2789657011211149,0.23886299483841444
68,13,False,-3.011132644327665,53.80025636375689,0.7842741750787756,0.18082938384078517,0.2947398792331547,0.0,1.0000000146412746,0.2947398792331547,0.22900401325761038,0.07066816100114699,0.2975745113907092,0.01272468782152636,0.742397699047488,0.1819751676984305
69,99,False,-3.087585429499417,101.53338667992008,0.9676954669194178,0.15454904321174165,0.355840673675383,0.0,1.000000095745699,0.355840673675383,0.08314498470348512,0.06583758448051233,0.7175347424875652,0.0018581204662124762,6.198130101686141,1.7235538696478785
70,99,True,2.922561913690791,93.76239093691493,0.9754378583148596,0.1434940229771092,0.39262731503582754,0.0,1.0000000792115242,0.39262731503582754,0.07666030519210713,0.07483389323895841,0.14577776426978695,0.00022274441648695298,0.6120909838292257,0.08607277182957059
