,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity
2237,138,2.902792603960836,True,0.9836425353075333,0.14089184817381484,0.1722131136244888,0.1463460553284739
2238,117,2.926042841401425,True,0.989403635137986,0.043886964227196346,0.04524665734285856,0.8506787745966462
2239,14,-3.031207307822273,False,0.8592711174401675,0.23280466450338436,0.5936783146859981,0.8744212442197272
2240,69,2.974702064813496,True,0.9725499873879278,0.15586850593170143,0.19465192347279034,0.20120391341968547
2241,1,-3.0001898103990485,False,0.0492660328745842,0.0492660328745842,1.0306837886197209,1.22842826704894
2242,37,-3.0489867269784905,False,0.9260216453696039,0.23861378504337458,2.1304580133317423,1.989098036673414
2243,183,-3.217902310368579,False,0.9920680541028465,0.0706649875518835,0.06566557815209574,1.3732282948698544
2244,19,2.9981518789745305,True,0.8828991808206318,0.2368309046640708,0.37937510351209136,1.104095862818106
2245,123,2.920578699769206,True,0.9771733622330092,0.13447311080977906,0.19718568264851624,0.3717801180631526
2246,100,2.9457647367478006,True,0.9684454644239026,0.09009356088730716,0.17469576582181057,0.0737659488560809
2247,5,-3.011352127429426,False,0.7098803893350997,0.2946004382544062,0.1931302246476348,0.22046161353352445
2248,90,2.956825813957914,True,0.9854734795535802,0.08640906522232829,0.08598251292685243,0.5369268514855905
2249,91,2.954576547843063,True,0.985073411101001,0.07846179276983205,0.11042185438035142,1.9407121321705687
2250,48,-3.0573875070978898,False,0.8974439461502347,0.11272163457925725,0.28019941800761644,1.678135694294335
2251,153,2.8794460704987173,True,0.9834419305368931,0.11724411535340191,0.15215586409891138,0.022003680524797176
2252,31,-3.0194541067565113,False,0.9222292149529023,0.20882313620999238,0.41288502980975095,1.3093675081798195
2253,23,-3.0321718106294715,False,0.8639125541285132,0.23777940893456032,0.2659059591947655,1.1173805360888693
2254,92,2.9594002512149364,True,0.9762468598151187,0.1681692314424154,0.19409836741352696,1.1399845387610976
2255,109,2.9404738763266867,True,0.9521295504020614,0.09452233117137275,0.11733280829009243,1.9415083677982656
