,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion_range
887,42,-3.041643210800408,False,0.9593111368301761,0.17917438659927934,2.670516381405713,2.871737363018183
888,101,2.9466972930037985,True,0.9807552326589775,0.16896321549865295,0.17674632691337475,17.182012166161368
889,8,-3.013414696053986,False,0.6785196971900908,0.2995253810279939,0.3050027692895927,7.868261809885082
890,97,2.953651956749111,True,0.9639444686367493,0.21631606708313236,0.25539857811682376,36.42601713373296
891,57,-3.0320178453301097,False,0.978242426449306,0.13521028240227512,0.3718589585678345,22.03442031123016
892,43,-3.055021272215736,False,0.9706365878397475,0.10081045390219939,0.13229457359624505,7.373105635942658
893,1,-3.0016610376898645,False,0.30000000000000004,0.30000000000000004,1.4955530898463438,6.966410238177927
894,108,-3.1103476199318503,False,0.9739162288767952,0.17927767249621585,0.18644723366497631,14.90116871541324
895,1,-3.0017505465522447,False,0.3,0.3,5.114570111905992,21.219300204916255
896,113,2.935175276714846,True,0.9752666623174767,0.1299929077295944,0.5325463077296687,8.093598439122477
897,10,-3.0109847002025805,False,0.606860475479269,0.3,0.5860255007258903,25.43770375917805
898,111,2.9363691810116843,True,0.9730097127284568,0.14016659885787394,0.16662413329249165,22.560920964418578
899,192,-3.2103565595195533,False,0.979548253347683,0.1411510637884232,0.27046522765651276,28.804162875756873
900,80,-3.0648471981067784,False,0.9601023299915978,0.12944989315846245,0.15989790165448883,27.760014463877525
901,84,2.9622626539196872,True,0.9527632665486605,0.13135380341949054,0.9380331291810586,38.60565617422684
902,6,-3.002266219206645,False,0.7521804432589704,0.2581437677601223,0.9124888919781249,0.48883473852304515
903,13,2.998873255830622,True,0.8944216831457429,0.17060109781183402,0.5894861797912025,6.320987584948035
904,122,2.919961299669368,True,0.9724988621521234,0.12978632176536004,0.17695503566175896,3.6456048148641074
905,61,2.9933440105549662,True,0.9589186509344318,0.23776512972544642,0.34974587329462165,33.26205043750855
906,67,2.9758473470477362,True,0.9519825984890934,0.15580030878110854,0.37480662609970883,12.176296152664374
907,110,-3.072208406918403,False,0.967468244478923,0.17716892934042008,0.22993475248388506,30.85444309765739
908,174,2.837601140759275,True,0.9856216839480566,0.08217069867252247,0.08661243067969687,28.882093126762346
909,30,2.9948878040236093,True,0.9249120787634583,0.19277759963334926,1.309445810094843,31.668168094196048
