,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,separation_range
4972,169,2.857353457774032,True,0.988152208518505,0.12784368266353108,0.1326243789103417,36.60288348463196
4973,113,2.9350630335964456,True,0.9666091379382629,0.1874581799528634,0.24903998048886308,4.546326024749137
4974,30,2.994639077211392,True,0.9465233018202124,0.09353885455170427,0.15602026492718032,11.52883096823686
4975,45,2.989763148503755,True,0.9405665134452174,0.132042326293521,0.26340455697886617,20.95877540959002
4976,43,2.9904000619405067,True,0.9579829967135606,0.21313167026828128,0.5056094421602741,10.638325005575865
4977,118,2.927644632296182,True,0.9690981562871532,0.19085947095121217,0.20034677868014442,31.06657309154944
4978,81,2.96702974430254,True,0.9364948022160922,0.1862013888820118,0.24959794172675176,19.827210626777422
4979,87,2.9607246893424177,True,0.9528280388388123,0.17373516960432162,0.23819246450147635,23.765748333023232
4980,83,-3.017731610822266,False,0.9410649464949892,0.19431653051179248,0.40817830972074914,24.74184569497777
4981,1,-3.000514781183293,False,0.3,0.3,8.363605929483404,9.955136044711566
4982,41,-3.012767556693559,False,0.966504238587922,0.1330252357870517,0.27724127812279786,7.941094605840662
4983,69,2.9756024229042817,True,0.9607057057612625,0.17808670045153224,0.24645667625582965,13.533833347936941
4984,115,2.9297097118248625,True,0.957530956993855,0.15789298683745234,0.1764422058194135,17.618963860174674
4985,178,2.837769922642422,True,0.9741524482788151,0.17256286115437772,0.2011253817351871,14.404659927855473
4986,102,2.943094878088361,True,0.9793480590921227,0.10561021956756328,0.8867028131275725,8.786338991835695
4987,1,-3.0009434666482866,False,0.1345604956150055,0.1345604956150055,5.494215282999799,34.91796452696532
4988,104,2.941039304966115,True,0.9596387901977153,0.08000247364357954,0.14549965975991183,4.275519689277636
4989,121,2.9226937649230975,True,0.9866779024849084,0.094949506302631,0.1047924468611836,9.659170203877231
4990,118,2.9284208157736513,True,0.9780670751708973,0.15416557327944533,1.0056930602850176,16.36271208013437
4991,45,2.9887877453282314,True,0.9581101875755648,0.15904143050000225,0.2579248934883416,23.54325229723544
4992,44,-3.0735797380345966,False,0.9411015293239609,0.220177498736441,0.632995199112025,7.858615021350999
4993,152,2.8839805758986627,True,0.9845785986393414,0.1575342072121675,0.19439917515078797,16.39949504646927
4994,97,2.951593349328954,True,0.9770995957218319,0.1741511449063055,0.18236988809577961,35.36176256298691
4995,163,2.86438798829031,True,0.9761242285288361,0.15925187133852128,0.23717553880835812,27.350600074073906
4996,169,2.8512471823534704,True,0.9836409879706803,0.11657705887885088,0.15477811922299098,19.448786303045196
4997,51,2.9854427263078738,True,0.9755755993738277,0.11969541805055584,0.253137203538667,34.35223438288733
4998,192,2.824875926484932,True,0.9779411911764814,0.19716638310119353,0.20089035512360762,18.260351004442633
4999,123,2.924792832189293,True,0.9763149058330272,0.17675723875438976,0.17841350766801833,21.148460261342187
5000,185,2.822029412698323,True,0.9857234666204647,0.1620876829595588,0.2232006684335174,36.77845767477457
5001,41,2.99030742444402,True,0.9705927566572444,0.09695643305710723,0.12123031316763756,4.928292826310701
5002,44,2.989502893367871,True,0.9564882348548093,0.1590527388637404,0.6956392760357993,30.02162323559897
5003,188,2.8143519578709286,True,0.9807885512832115,0.16781903561050926,0.29359827282367107,20.71060447651392
5004,121,2.9258710403201524,True,0.9860136816202104,0.14386558003940583,0.20117277388448626,27.415295441223613
5005,17,2.9980809735627294,True,0.9272900992398343,0.11092991607274746,0.19625738271006038,21.352248732765545
5006,115,2.937300746073952,True,0.96399456291883,0.19145019215924333,0.20670388434429546,18.105527791912067
5007,27,-3.004333026590887,False,0.8772736663288317,0.23701021150403195,0.504196277618232,7.44156191642976
5008,115,2.9294485204449803,True,0.977345832920192,0.16410085362429597,0.1778988529416288,39.256116805618404
5009,33,2.994116286572424,True,0.9560810764795239,0.18677264119893075,0.19943766743794666,20.00839202678897
5010,209,2.8920695332786295,True,0.8573992678796102,0.17948289986787516,0.25338953922002283,2.205770478522542
5011,54,2.986298470980189,True,0.9547307300269495,0.22716497823615528,0.7894240756588519,22.530025580926033
5012,66,2.9758841713222632,True,0.9816590576254606,0.05710370159992449,0.11732082298700705,12.363219508969863
5013,153,2.88349074739736,True,0.9823586545515091,0.12179981996893002,0.15777298219486555,2.9562894269352613
5014,1,-3.0009532143564432,False,0.3,0.3,0.053601230649263976,3.811604867041507
5015,3,2.999930263042584,True,0.5838907823405463,0.3,0.5579683043078284,14.626370821433344
5016,117,2.9283035313213372,True,0.9817004734793642,0.12514208216582054,0.17045666110734142,14.50990554781663
5017,172,2.845128970230161,True,0.9836872858917901,0.14455124809841016,0.1525092751268846,25.448250264829625
5018,94,2.951939431766809,True,0.9851187002715616,0.08572059854459174,0.09378142042562977,2.0734484599386738
5019,177,2.8389851793241085,True,0.9729776443936338,0.14565968054196232,0.16596950868152974,19.020864177291358
5020,115,2.9316892570477453,True,0.9806216285894532,0.15971031364862145,0.2120612170307972,18.10323479673357
5021,174,2.847144983943214,True,0.9584840858983068,0.17364041018505627,0.20533170291848507,8.621479092042549
5022,166,2.85466981925513,True,0.986253116944961,0.1491087212365335,2.1242456194731405,29.761789823083586
5023,136,2.905841922357362,True,0.972638977301055,0.1423296280262742,0.44605319127936793,13.671522695830944
5024,1,-3.000382721515552,False,0.30000000000000004,0.30000000000000004,1.8660923098007363,22.761959238901195
5025,52,2.9856449487011756,True,0.9173057440083926,0.16662107501819576,0.17436150669252207,9.23244418948169
5026,27,-3.044187420519893,False,0.8602815145468832,0.24539236698557645,0.6664803933910145,10.543091067342703
5027,42,2.9898631061248477,True,0.9499601916739399,0.07787015409161974,0.26211160372549125,8.361813200057973
5028,78,2.9671992280972894,True,0.9683679592990526,0.17108332730651352,0.2381080700881661,28.78550108185372
5029,144,2.8904805214414493,True,0.9763597504640187,0.1480062838686521,0.2662325010555004,35.1568437889961
5030,197,2.805148953960906,True,0.9866512192842558,0.14868736913613742,0.40899291285654676,29.987914458294057
5031,104,2.9424391952936926,True,0.9733438539767788,0.15215417024122765,0.1677262963345192,30.21321068311382
5032,1,-3.0009648640495015,False,0.3,0.3,1.3325280270152529,12.299126942702149
5033,83,-3.1433621859580527,False,0.963248136962315,0.1551853297353908,0.165381025250581,6.4451835856505735
5034,175,2.849105849216921,True,0.9839192702249969,0.1703321096013222,0.20237699235791695,22.73071463209152
5035,140,2.8985034535928627,True,0.9811216710462921,0.18351524225864438,0.17932497581581963,33.74201329451992
5036,30,2.9948929436100666,True,0.9360948156845303,0.17887901068175188,0.2098573458100642,7.276060320832229
5037,106,2.940451218184346,True,0.9475627250752602,0.16114952100041036,0.17972795376662679,21.733960310344102
5038,70,2.973493283718398,True,0.9581868599339399,0.2116184691496268,2.625895039402377,20.488759749312152
5039,159,2.919731862446853,True,0.9665896648452318,0.17358801436476842,0.5839544689253848,32.619954799284265
5040,121,2.922940395583492,True,0.9773120678596414,0.17865644009853232,0.4651026262764742,32.5324608346628
5041,7,-3.0019042092529697,False,0.26053657490715604,0.263365286088094,1.2396500170179816,6.456172423907467
5042,214,2.762164252179455,True,0.9884770312434105,0.1322822944422353,0.1367786516953797,36.43760721268487
5043,35,2.9940329847011005,True,0.9190558102085711,0.18658863582547838,1.2960169160425479,14.69374868461221
5044,105,2.940275386900464,True,0.9848909194934773,0.10043819101687908,0.1145352439041886,39.5805478975755
5045,176,2.8478856497525165,True,0.9842872197002692,0.16115856737861453,0.5183466914962156,31.065387480557835
5046,35,2.9930771496469326,True,0.9402075875205207,0.22578877760543953,0.3415661817545241,19.83682541284268
5047,102,2.9458644487121273,True,0.9654118989616796,0.18107866466395756,0.23183412852777577,25.92207616824
5048,116,2.9325689899460943,True,0.9607041448092816,0.17486482636817655,0.37934226734278964,30.09711972204895
5049,54,-3.0680279090106692,False,0.8926661202436337,0.20558041364973706,0.22198814222595897,8.983316809308967
5050,101,2.9493157223702617,True,0.7775372834487472,0.1617116345130317,1.1616928943738245,17.855939475347817
5051,89,-3.0918337461837515,False,0.8763405807773986,0.1522688495878305,0.4215659141393766,4.782796442305051
5052,43,2.990162818085627,True,0.9681391979476244,0.12826562814567224,0.12949727339704703,30.70849111814801
5053,126,2.9183342076501924,True,0.9755713234993993,0.19732192740394905,0.195655907518894,24.80906925419868
5054,103,2.9473788784269757,True,0.9650235490731665,0.17510699457301376,0.18663327440503355,27.772742246472816
5055,201,2.7923305455674896,True,0.9836396489842841,0.1764583806404993,0.20722017103064572,34.36771440489299
5056,67,-3.026605255722753,False,0.9038134486364431,0.18225235517448146,0.18518742142584632,0.6110807167285692
5057,107,2.94432383601617,True,0.9542816699231532,0.17781688692289727,0.28775301368993056,23.56387134829998
5058,54,2.9845847526018896,True,0.9479328181060032,0.11712641454951866,0.2385138554569939,36.45469263327792
5059,162,2.8625228803342924,True,0.9841027909831432,0.13864012353149738,0.32569277599450086,36.285039772684875
5060,14,2.9987820304459327,True,0.9046753100064218,0.21003992265924257,0.3386120926252345,1.5647832829147212
5061,40,-3.0240207920085593,False,0.8538930966323592,0.1989957428065698,0.27171091662997593,1.4576883433174848
5062,1,-3.001098576155758,False,0.30000000000000004,0.30000000000000004,2.60298188859807,9.573162146060605
5063,71,2.973220912944932,True,0.9785332233438672,0.14639075465671098,0.1570356724048962,29.089405101217608
5064,44,2.990040672407006,True,0.9447046858557155,0.19605924521086318,1.1356481214770364,9.488018695082792
5065,197,2.8050840997263378,True,0.9860396405283456,0.14866662287268964,0.18207449889626293,33.74552195033877
5066,60,2.9807402375242216,True,0.9640874521949852,0.11905501920371002,0.1906916495106519,25.47229447660479
5067,76,-3.0334560862291076,False,0.9653668889174792,0.19310283225956804,0.19252476807651253,9.81647770624373
5068,131,2.9073716023703424,True,0.9874464674717721,0.07168128810095144,0.08209812364713309,2.8964097421402
5069,218,2.7542828942496596,True,0.9854544668736255,0.15227645353604782,0.15792312285733992,16.46660962403359
5070,46,2.988219070237285,True,0.9631928248439819,0.14748375494671984,0.1487598568491991,39.638296169326026
5071,98,2.9506309629692216,True,0.9574419924917322,0.16485589524789665,0.21813427048341713,33.4206914281735
5072,84,2.96470875810804,True,0.9627934191780948,0.17589347007165831,0.4010518694092519,14.370439245913534
5073,63,2.978946239731363,True,0.9668105285442462,0.14317634806383436,0.2264332542094399,17.690275219544453
5074,12,-3.0076948665747083,False,0.8650520112744854,0.23235767672555796,0.6496431434003497,31.44114814265339
5075,63,-3.022114487015403,False,0.9396583709397432,0.17569950717773486,0.23936927046718232,3.7038062665785665
5076,133,2.909561147691057,True,0.982315429598659,0.13526914279684837,1.5874841687681127,38.61321741963301
5077,168,2.8531962553430787,True,0.9757510039119187,0.16874776577453718,0.17889447544218845,34.359749877546676
5078,94,2.9547827828877273,True,0.9799122010397479,0.17752158866985812,0.17137593237452095,26.94100455424546
5079,119,2.9263821117704953,True,0.9738472974239376,0.17727717101872817,1.6134251753181437,21.10609161695137
5080,124,2.9220551892299227,True,0.9822713678553353,0.1416905113659371,0.2946478184433946,25.753349484113258
5081,102,-3.115360355213193,False,0.9613994277411958,0.15073705406347862,0.20756468129780165,8.70669292373302
5082,153,2.880806802302218,True,0.9825595138917659,0.13524207195019636,0.13950478491241244,12.745125315034205
5083,225,2.7463293799071242,True,0.9825609830881658,0.15875611700001613,0.4214532681756019,32.833291884321504
