,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,alignment_range
0,1,-3.000962638365144,False,0.3,0.3,0.8798247738562219,31.42279647949643
1,68,2.977579582001283,True,0.9707042591820404,0.12219059527681629,0.1933954359571404,22.298874616301173
2,116,2.93249724691897,True,0.9843738638652598,0.1187373234334052,0.2670833574467347,3.68801130504286
3,131,2.911284485470278,True,0.9892015956272926,0.10937031792020245,0.14804311251754998,18.769588361617213
4,2,-3.0016965849326604,False,0.43204120509125865,0.30000000000000004,0.7343381174031687,9.493304006977986
5,75,2.9692052491024157,True,0.9797745732157417,0.08439712579686579,0.14516483548329434,6.757217987505935
6,169,2.8662980030513268,True,0.9842015142485396,0.1232643901750834,0.2631092241880156,17.718326608807367
7,13,2.99891218581536,True,0.9050454979765935,0.20164748368866384,0.2355547794511314,26.91444042300132
8,160,-3.179991187866766,False,0.9873265269998249,0.1271989730952444,0.13793241699810263,9.338423989028541
9,15,-3.001725947116559,False,0.7335927838045457,0.21015541959014652,0.19618940980258265,36.08375306759828
10,138,2.91461210416248,True,0.9838394240186329,0.10886565185702114,0.14625325830693678,14.510896607825634
11,21,-3.0037755559926818,False,0.8838682413022383,0.21930925102285798,0.5060859464766837,22.820996267059364
12,148,2.892272851201753,True,0.9874912542822873,0.1314991302417306,0.1723487393775816,34.94394790743679
13,125,2.9227138166495865,True,0.989006311114724,0.09784129510664759,0.19383468932526335,6.700477513456935
14,177,2.8398186877484313,True,0.9842162043237945,0.10257254001102578,0.13275092983696338,29.358426106546418
15,87,2.9585412195705856,True,0.9861845472669869,0.05439142203073824,0.6041969383037098,1.1932607312357346
16,242,2.772563566367976,True,0.9797419233706622,0.1545491089219275,0.636413572541197,36.06533399116739
17,172,2.8550336849048326,True,0.9885553170590834,0.08705332302088993,0.2934491443799753,8.276395920813151
18,183,2.895044486589423,True,0.8806226495132488,0.1450261281269634,0.3328582724953752,22.73187781879116
19,1,-3.00235522651334,False,0.29999999999999993,0.29999999999999993,4.5365476316581335,37.25133649558325
20,19,-3.0251495012231966,False,0.7930727408311486,0.22110856457151015,1.501492532834439,20.38747045378149
21,21,2.9974808930684027,True,0.9152321459922806,0.23505289379778044,0.8138198109903221,14.168048507718591
22,35,-3.054961786763766,False,0.9384061931872875,0.17401427357531926,0.6772540246041285,27.139488890286042
23,80,2.9657034833997904,True,0.981497826946023,0.10288511498203612,0.4231733237508065,20.393566336292253
24,99,2.9521750950761243,True,0.9743216679507478,0.12758958159027936,0.3932966909371649,17.40622399746089
25,135,2.905291691003284,True,0.9768689931170549,0.12297813233217683,0.297671703639837,31.806081416279596
26,70,2.9738089813436988,True,0.9696156021903444,0.16413255245284186,0.16516947060849904,38.24656364795858
27,35,2.9931167166938124,True,0.940785566823626,0.14815940803759542,0.15079757985386597,25.67534851848471
28,14,2.9988065883322133,True,0.8726638113581793,0.21402607572330642,0.6599518465395988,10.58887395644069
29,65,2.9769721644610394,True,0.9803223780428986,0.05966052243346524,0.16386553807617624,2.107666363243408
30,108,2.9402939137686985,True,0.985081480696298,0.11925889378443336,0.12982250997316652,11.25817580724469
31,68,2.974188250250691,True,0.9813603447501563,0.0726108632869124,0.14354531698235218,7.690295348534666
32,126,-3.1029883547593857,False,0.9688135578460396,0.11361124483817263,0.11456021652044111,3.2713796513984006
33,53,2.993689131224982,True,0.8599395693147451,0.2284217202518321,0.26593537208588575,29.755779769382865
34,28,2.995430102448933,True,0.9567707940941211,0.08449481113948716,0.2523221472912553,7.552157956487591
35,124,2.9189871575868387,True,0.9883105283298295,0.09630588896476373,0.1449024938285073,3.089452143577809
36,70,2.973997096251964,True,0.9796149038994886,0.11970266844483213,0.4321457623174558,20.56642006400722
37,217,2.7577956382473388,True,0.9913259822253663,0.08684106832462321,0.11257975429358545,8.845735388976212
38,7,2.9996620689191467,True,0.6023585129699615,0.29539654304492274,2.021418464511723,14.407976803840835
39,17,2.9981744130382557,True,0.9125325937036548,0.12693192366417827,0.4609131995075883,29.539180372797126
40,32,2.994146687562173,True,0.9617500112928126,0.12221355484875829,0.10454934551850154,0.3167324709545305
41,46,2.989749634835797,True,0.8908634887207166,0.17411884004696068,0.2982121427893305,9.373938302339102
42,36,-3.0265160544196466,False,0.9249273550282859,0.20069992877887877,0.338202149812932,19.63664349603231
43,181,-3.1856179540480896,False,0.9709930316955995,0.1083246778890666,0.10331337149175454,17.095334913101677
44,172,2.875563687877027,True,0.9873919286805876,0.10947163793827207,0.1362767604044926,19.788714624120868
45,154,2.8791141938294778,True,0.9865953414334551,0.10663439891030389,0.14105996552733902,12.030805049906071
46,31,2.995345550695165,True,0.8527880473137502,0.20820926713252316,0.2358854707562207,9.410307410556564
47,61,2.983609009599967,True,0.956820183419696,0.1990966557437399,0.21259638009529405,14.340685820832215
48,119,2.9290777721577532,True,0.9801100122374091,0.09232917162264984,0.19042475117276192,2.8020179000027223
49,217,2.7785217279844887,True,0.9847938106816315,0.10500219021137441,0.609418571996425,3.182235901276922
50,106,2.942778663894697,True,0.9815131524485968,0.1301150380002172,0.6605448696980313,36.41706590817634
51,147,2.9074839902059137,True,0.9646178361328972,0.1313237027152707,0.1610326858393595,36.193508501162285
52,192,2.8163919955087353,True,0.9841845266855537,0.11128502629789862,0.14231450162891635,4.426172585628989
53,101,2.9452305310065863,True,0.9644055851805772,0.0988451668078141,0.15095984297890866,20.79813564614628
54,198,2.82473182405048,True,0.9714462087024516,0.15331070921975465,0.8807531814123841,33.89190498506386
55,242,2.826812053411419,True,0.9742200146140002,0.16892052514595474,0.46398048658212004,3.803153499496963
56,220,2.7831652673536804,True,0.9842251512341252,0.1309466860439452,0.3994134484240589,33.28153655156641
57,37,2.9941388193138123,True,0.9235992998685507,0.2279743636826075,0.360149073500658,0.8693937387521888
58,65,2.9766836537456403,True,0.9794457445704366,0.13271105191645483,1.2855487149284086,32.43363601100974
59,16,-3.0062465113631065,False,0.7268020262664965,0.2885975325650608,0.326503831635739,21.145166237236154
60,121,2.921125030864637,True,0.9893554312420585,0.05966460220703179,0.10162856852322909,27.96167037447497
61,183,2.8339359429047617,True,0.974262542526522,0.11083540040359986,0.13943718636749794,33.257727058366925
62,117,2.9328906512196475,True,0.9751242042898104,0.1271235590964408,0.12417712544331454,37.68861356776241
63,161,2.878768634166254,True,0.977701385382293,0.11399663216125307,0.15577479519603438,34.77568742728859
64,1,-3.0015450516274425,False,0.12108778953552246,0.12108778953552246,1.3004963472586473,4.816521341814282
65,33,2.9940601823798243,True,0.9318718441685753,0.1831375112323387,1.0499590551281326,29.271472968570148
66,55,2.9867023783718167,True,0.9370067851311029,0.1674859859744641,0.1691831277884462,30.50145292809122
67,1,-3.0008248745146457,False,0.30000000000000004,0.30000000000000004,5.253369625851447,31.61493555548237
68,81,-3.055143142477134,False,0.9572227096483621,0.23453529610867455,0.2837456848826633,21.064640089696404
69,135,-3.088630726715821,False,0.9539006407453479,0.17397608050782384,0.22167264371921652,24.671570261728345
70,83,2.983192969213995,True,0.9684868710264591,0.18633623179011016,0.24465487539766928,13.51925319004097
71,243,2.731516289554671,True,0.9821802094066215,0.12796488435681616,0.1534426861620275,37.46117737740866
72,184,2.841567477897868,True,0.983647821660028,0.13891250528763832,0.7135486142154314,24.172901237818863
73,111,2.937580096532242,True,0.9776966913576354,0.14173107664890605,0.5056187182630049,39.392853533846704
74,44,2.989358215893567,True,0.9422113280523422,0.15253476720434966,0.26896562512704614,14.577414734397411
75,108,2.936924844419674,True,0.9840808918598014,0.09290042762432085,0.09453315770105375,0.4152223096464436
76,52,2.9853828312544084,True,0.9652644824806574,0.14873137748152906,0.1374430784820686,38.125862016550556
77,13,2.9989759930613213,True,0.891841137388848,0.1610859858106927,0.23053729658755856,16.996409332138164
78,95,-3.034955813663319,False,0.9596261392160668,0.17286051841826294,0.5653275969211813,26.054792187948248
79,38,2.9944207854911693,True,0.8724771773585482,0.1953403592696962,0.37274184537281785,39.47066494008916
80,59,2.9857973208600264,True,0.905763816677509,0.23747826255204144,0.27333793079029,25.10406824375847
81,180,2.870486900696961,True,0.9660076217076805,0.16228617135051904,0.42518251759027914,24.594997964830565
82,52,2.986754411621605,True,0.9389354279974381,0.16703904616971196,0.7357430297076564,17.60941622614913
83,100,2.949338234761535,True,0.9702364420886128,0.1297971977238344,0.3689999533855013,9.290522310985022
84,49,2.9862357029072033,True,0.974643656652687,0.028420562104589132,0.03532194747181542,37.742106530117965
85,137,-3.084680608638641,False,0.9511413195983854,0.15959421036645746,0.4157301085843068,12.369214817586176
86,116,2.9278594059105196,True,0.9854305467313957,0.11139949913844588,0.9833275395262224,3.332634535173713
87,70,2.975433485522938,True,0.9673127403705634,0.12130548031928652,0.5001209435929344,21.25875624880425
88,57,-3.055212921311575,False,0.9501677318460707,0.16858275233468126,0.7085912944266832,35.6747709194179
89,125,2.946912939695495,True,0.9579081174812596,0.16041456945271174,0.7295763417166956,24.950238448309705
90,4,-3.0031844070803517,False,0.34553815618888906,0.1981230057775974,1.6880833992644861,12.367090176921938
91,102,2.945669175422778,True,0.9836464401756954,0.10933527419840353,0.11402777124568723,14.540131651430311
92,137,-3.0806518437635617,False,0.9385851148711793,0.11718037302193254,0.1643851175800379,14.633754178722121
93,138,-3.1989537464322297,False,0.979232306547118,0.12594582398596693,0.16164936901685661,20.158818826073343
94,138,2.9304357295447883,True,0.9281241371738568,0.1552286894544196,0.26014636452256534,38.209977367443656
95,47,2.9898012145943293,True,0.9179868510372261,0.17841783960514276,0.1726410858578421,19.181687991915094
96,18,2.9978557201522498,True,0.9303740906579725,0.08993386065625911,0.15778310819120872,9.870095434190166
97,139,2.935945533726389,True,0.9496633730953816,0.17613634378006965,0.2645248392532397,34.06101696605409
98,72,2.971667889744654,True,0.983188080633528,0.06115809594898466,0.1428331925974897,18.851630784913628
99,48,-3.0372511035827876,False,0.9273309589068699,0.18693135482650278,0.3157384090613648,15.721031065451552
100,80,-3.1069400444554964,False,0.9239724926686653,0.16435673025375616,0.2178765056677665,7.338739358312605
101,81,2.9646915030710606,True,0.9585604203184916,0.1206443672970791,1.6752497682953362,27.836463115065953
102,44,-3.0523783008980674,False,0.9627464939338168,0.1469561302217709,0.225283375009447,24.109210326247066
103,148,2.8835429516951963,True,0.9908151541214959,0.053985429193280345,0.05316189565067766,39.72790801430007
104,335,2.521490242010105,True,0.9820010646105269,0.14981813763499982,0.15994714241483424,0.3720279329618714
105,105,2.9452135919347726,True,0.9796263830354175,0.11691412404509227,0.3445254029014435,5.660765617779839
