,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity,max_acceleration
0,91,2.958934698425215,True,0.982968381331776,0.10616780134341422,0.16159635272646486,1.0,0.3
1,185,2.831158811403261,True,0.9854892500353779,0.15878003888114253,0.3663070987191771,1.0,0.3
2,165,2.898359648507708,True,0.9870626898323621,0.14838444494760225,0.5647443028045444,1.0,0.3
3,82,-3.096293055279023,False,0.9605813897877061,0.17250638960769055,0.39424757329367816,1.0,0.3
4,92,-3.0601996530533775,False,0.9830115011836327,0.15092707547022075,0.5432548921011764,1.0,0.3
5,174,2.8715821580848666,True,0.9839505981528708,0.14568582558489374,0.23431889157056282,1.0,0.3
6,17,-3.022388264182683,False,0.9162480259973752,0.18284481268668407,0.3628944106512028,1.0,0.3
7,70,2.973848486105144,True,0.9824950803067412,0.0831580783511944,0.08013977468796996,1.0,0.3
8,43,2.9895613384759927,True,0.9720382863838339,0.07956840043815676,0.236943198236286,1.0,0.3
9,172,2.859325276794816,True,0.9888876572547187,0.10534703393951701,0.11244797664051034,1.0,0.3
10,50,2.9860851471465892,True,0.9733854372350078,0.10592359039463428,0.19374558727705987,1.0,0.3
11,1,-3.0018858362793472,False,0.30000000000000004,0.30000000000000004,5.640541311506225,1.0,0.3
12,170,2.8954051884034984,True,0.9869595281503807,0.13175293113004194,0.16856386420973907,1.0,0.3
13,89,2.960745661285339,True,0.9825421825550285,0.15085819777140783,0.19858536767471535,1.0,0.3
14,1,-3.002086658501668,False,0.3,0.3,5.213589676559744,1.0,0.3
15,29,-3.002694409539696,False,0.8750711748226963,0.25008187639247353,0.4872682528128685,1.0,0.3
16,1,-3.0013854381491014,False,0.30000000000000004,0.30000000000000004,0.6941157735080821,1.0,0.3
17,258,2.9431195221103046,True,0.9671626933641991,0.21739793847385305,0.34973861949966756,1.0,0.3
18,102,2.9475049676965317,True,0.9867240562883657,0.11753542770985252,0.1562967857247508,1.0,0.3
19,149,2.885588256046767,True,0.9911121503760532,0.09585913616880494,0.17807565055580868,1.0,0.3
20,107,2.9477617881586826,True,0.9865626850781463,0.091101789893519,0.12737711667316526,1.0,0.3
21,34,2.9938076535647733,True,0.9622028934826666,0.15630880004664408,0.32697794181859097,1.0,0.3
22,70,-3.0393579616836894,False,0.9459440185931505,0.13807973422518796,0.575839768743243,1.0,0.3
23,12,-3.015249790385077,False,0.7451140202732982,0.2390125414727051,0.7558820231465311,1.0,0.3
24,136,2.9045480678767537,True,0.9905207034456902,0.06169711347245208,0.2211937272843,1.0,0.3
25,101,2.9465738367260683,True,0.9852852608677034,0.10334866801591165,0.10087862035571023,1.0,0.3
26,87,2.9625209895663653,True,0.9808296630124964,0.15916147607187583,0.8898124255249502,1.0,0.3
27,47,2.9929204459298715,True,0.9451780753961205,0.21176749483992047,0.35018294506042796,1.0,0.3
28,2,-3.0007228261871712,False,0.4464718368753072,0.29999999999999993,2.2526004874087175,1.0,0.3
29,40,-3.060305091343049,False,0.9546150995547876,0.1819441989243275,1.6062616821985003,1.0,0.3
30,1,-3.0013141058046093,False,0.3,0.3,5.444860312515744,1.0,0.3
31,58,-3.0371030083773096,False,0.9597502065362127,0.2013588985964524,0.30631432186954927,1.0,0.3
32,169,2.8542186756849026,True,0.9903590232899957,0.07203810390739218,0.08069814401097027,1.0,0.3
33,103,-3.0970853863383123,False,0.9799794075084901,0.18955344638526012,0.863877115988364,1.0,0.3
34,62,2.9807279863833123,True,0.9768380935661687,0.15729790145015182,0.2284066753430734,1.0,0.3
35,128,2.9141754713764585,True,0.9902589887423807,0.043455453086933986,0.07781639985442898,1.0,0.3
36,28,-3.0354948083506654,False,0.9301391195126804,0.1723541924869423,0.3297949767239913,1.0,0.3
37,92,2.9556855225290803,True,0.9857482341404145,0.07731925881848202,0.11189273177884923,1.0,0.3
38,6,-3.004792725306928,False,0.6986657837126181,0.30000000000000004,1.0682219923230865,1.0,0.3
39,31,-3.0339455635601587,False,0.9348715622862983,0.20583394226225174,0.5302658875336193,1.0,0.3
40,117,-3.0732269228091336,False,0.9850659937095986,0.11740210823181697,0.15478904395897972,1.0,0.3
41,5,-3.004690311030947,False,0.7436334935907676,0.21242016448268983,1.463722484393684,1.0,0.3
42,62,-3.0745014724371527,False,0.9647663696915788,0.19861974932557,0.26940308388622763,1.0,0.3
43,48,-3.1098734577865805,False,0.9471751826254486,0.13240945897630432,1.5975271420676815,1.0,0.3
44,146,2.8976359784644514,True,0.9881811670378056,0.15917965674410653,0.15870489050219078,1.0,0.3
45,1,-3.00190959281177,False,0.29999999999999993,0.29999999999999993,2.399960879546707,1.0,0.3
46,255,2.7219448280444976,True,0.9900072929472306,0.08585964940989667,0.08966375014896019,1.0,0.3
47,34,-3.0151173246747325,False,0.9576027535104764,0.16546404264750594,0.16448615567544428,1.0,0.3
48,29,-3.024326314981689,False,0.9423006936615316,0.23122133978966244,0.9402098313260179,1.0,0.3
49,220,2.86767332414872,True,0.963154235160802,0.1624185631937528,0.6973006553837953,1.0,0.3
50,118,-3.0654945257443247,False,0.9811810112457839,0.17001869557344446,0.408700614984288,1.0,0.3
51,67,-3.0337322133038835,False,0.8994863056580159,0.22263574694025698,0.2943641629885787,1.0,0.3
52,163,-3.1857234933612237,False,0.9865283903140508,0.15450587169354374,1.4253240814102552,1.0,0.3
53,33,-3.024625436459125,False,0.9579792922035563,0.15201368074700095,0.274990228513183,1.0,0.3
54,63,-3.0273800694889466,False,0.9676859292888722,0.17687006362361812,1.2629386399925804,1.0,0.3
55,106,2.9438163858239714,True,0.9825719183837276,0.11652346944848788,0.1666924928676296,1.0,0.3
56,196,2.8288123931757,True,0.9877092979595218,0.09558450233278712,0.11501272682581365,1.0,0.3
57,59,-3.1200239560959466,False,0.9790168887485959,0.13155563041250434,0.14771027247297353,1.0,0.3
58,31,-3.022853158260606,False,0.9529815702113118,0.21800482533191906,0.3317660530837714,1.0,0.3
59,54,2.983583838909805,True,0.9738436406737448,0.05748510061883675,0.14499060441949238,1.0,0.3
60,1,-3.001798287518582,False,0.3,0.3,4.856415957057807,1.0,0.3
61,97,-3.048044313131312,False,0.9822295371526286,0.1278712485625696,0.18350240511955906,1.0,0.3
62,155,2.8770402265182224,True,0.9910158027590583,0.06302564671335864,0.07411039739255273,1.0,0.3
63,5,-3.005258470942874,False,0.7003194251732864,0.24591420460492147,1.0569364306368962,1.0,0.3
64,133,2.9193086921059463,True,0.9863155083128505,0.1323193458140025,0.13759877361895428,1.0,0.3
65,74,-3.076190350692617,False,0.9770528785009762,0.16966493595640683,0.23863845921585444,1.0,0.3
66,92,2.955186758496767,True,0.969347595466829,0.10901288275020353,0.18485004862828075,1.0,0.3
67,28,-3.0357404594373247,False,0.940450514725059,0.21736012037358068,0.19657398775321172,1.0,0.3
68,157,2.8734835072035687,True,0.9915715497275447,0.044985978209692155,0.2546325272016112,1.0,0.3
69,141,2.931835081676391,True,0.988664894754786,0.11193390646347988,0.18569550447684358,1.0,0.3
70,67,-3.040202702591336,False,0.9817846750611219,0.08602607605456014,0.0962651750756962,1.0,0.3
71,198,2.918772153226982,True,0.9796711871344049,0.1558274021708555,0.16081797621676103,1.0,0.3
72,107,2.94317272362152,True,0.9865158375515538,0.08051261586013496,0.3060160631466879,1.0,0.3
73,235,2.735266565811618,True,0.9893455128244235,0.06324418446102145,0.08299669131006222,1.0,0.3
74,4,-3.0039925192004584,False,0.5956572959720311,0.3,0.38930877715161905,1.0,0.3
75,1,-3.000600520957189,False,0.30000000000000004,0.30000000000000004,5.040406204212978,1.0,0.3
76,60,-3.075221477571228,False,0.9236922725210998,0.2398242271665632,0.3413210025280777,1.0,0.3
77,118,-3.0712191813555347,False,0.985563482070417,0.15870573670316698,0.18536452320609412,1.0,0.3
78,87,-3.0348993545466643,False,0.9666817928771071,0.17920766814645803,0.23684864423838572,1.0,0.3
79,17,-3.0257478520299426,False,0.9265096814349674,0.19205138861556065,0.20863161754407364,1.0,0.3
80,61,2.9890851504980582,True,0.9646792726080431,0.21686292265174972,0.6703702763927661,1.0,0.3
81,140,2.913335703441766,True,0.9891599340098818,0.09598026333856595,0.10028478896391356,1.0,0.3
82,243,2.702159857167741,True,0.9948313739854021,0.05727181552247254,0.1515772693486358,1.0,0.3
83,1,-3.0010228460472237,False,0.29999999999999993,0.29999999999999993,4.174436224241676,1.0,0.3
84,6,-3.009770394729586,False,0.7813704736017245,0.26756032069535707,0.8905919794721799,1.0,0.3
85,69,2.9740031125211748,True,0.9804296893282438,0.0762501553050524,0.17449452803669718,1.0,0.3
86,115,2.932219681899494,True,0.9838469741336356,0.07912367933839763,0.11495611188991074,1.0,0.3
87,40,2.9918795203261586,True,0.9697880712513834,0.11731129144731486,0.22475753359378356,1.0,0.3
88,70,2.986975203283042,True,0.9649149457563839,0.20340552786297575,0.6902140531616078,1.0,0.3
89,131,-3.157693865189314,False,0.9831374052445367,0.0969839131428156,0.13111164752645416,1.0,0.3
90,153,-3.0931281813700595,False,0.9833295053655805,0.15439017155133952,0.40571943553989115,1.0,0.3
91,206,-3.171851348981621,False,0.9814778182382476,0.15479905616277623,0.17722074829911114,1.0,0.3
92,27,-3.048589154474417,False,0.939742781101264,0.17124580366205638,0.8594959371443783,1.0,0.3
93,18,-3.0119265798556287,False,0.907817185325392,0.21282830795893537,0.5174268076300701,1.0,0.3
94,31,2.995136015928676,True,0.9594909442290548,0.1429816036395896,0.7579867435769836,1.0,0.3
95,118,2.958211581808693,True,0.9693916550265979,0.15503725523771797,0.6216279366637164,1.0,0.3
96,251,2.7137337315393495,True,0.9926346777459581,0.1068537318907654,0.19592442329459916,1.0,0.3
97,112,2.9367491354512354,True,0.9698621740334951,0.09729366317623092,0.18425969968022896,1.0,0.3
98,68,-3.0467445957689163,False,0.9566962051221554,0.1973357345569614,0.25044520617089777,1.0,0.3
99,188,2.839336541617997,True,0.9919873867712888,0.1153440183934882,0.14441253224887707,1.0,0.3
100,72,2.9747173930552506,True,0.9783041258701317,0.07737103857745614,0.08925175851919712,1.0,0.3
101,163,2.873160616586559,True,0.9894218212924862,0.12708052437625197,0.43311794579269736,1.0,0.3
102,46,2.988682534844948,True,0.9737671632758744,0.1361232237520845,0.22377716437213094,1.0,0.3
103,28,-3.026184497080384,False,0.9537556985939668,0.15963612390079868,0.3362446307598851,1.0,0.3
