,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity,max_acceleration
550,1,-3.002064456532145,False,0.29999999999999993,0.29999999999999993,0.5914574985674413,1.0,0.3
551,133,2.905344239944735,True,0.9906888391531735,0.04966790013202744,0.057959878001970194,1.0,0.3
552,21,-3.0189544919104465,False,0.9377653547420256,0.17243513089001977,0.3240677132523813,1.0,0.3
553,89,2.9613649017901027,True,0.974452762003017,0.15283925638512158,0.5651316385357147,1.0,0.3
554,112,-3.141813210211615,False,0.9872408383515815,0.12395023897652399,0.12093296968594425,1.0,0.3
555,57,2.982183177649601,True,0.9762430380110821,0.08793568814169624,0.09428721550788959,1.0,0.3
556,43,-3.0251660335871766,False,0.9646627101678775,0.19416707518021095,0.1960242207041591,1.0,0.3
557,9,-3.011651719981948,False,0.8586228984029919,0.19107362207211998,0.9035266511757138,1.0,0.3
558,112,2.9323969637398384,True,0.987686844715263,0.06002603108818365,0.06971937903786053,1.0,0.3
559,180,2.827171442163288,True,0.957947954649097,0.07694832685790784,0.36333941615589765,1.0,0.3
560,121,2.928551810014211,True,0.9786752573314806,0.11166509274587097,0.10752954909919642,1.0,0.3
561,87,-3.0352135486501606,False,0.9642537729312385,0.15615404653377662,0.21993157834357707,1.0,0.3
562,82,2.9639425156022114,True,0.9836952088807348,0.12571492777019466,0.1382735754830826,1.0,0.3
563,101,2.945012822407075,True,0.9833621421662982,0.12424918563534505,0.13645624621878538,1.0,0.3
564,42,-3.0702113191710017,False,0.9654632298683523,0.15878459390378893,0.15773105988131056,1.0,0.3
565,6,-3.0077134389236138,False,0.7940362660162735,0.26654900460015934,2.2535037068301222,1.0,0.3
566,25,2.9972040068084125,True,0.9089976881722858,0.16391474865060732,0.19175998147366513,1.0,0.3
567,19,-3.0172805763747435,False,0.9337110021332438,0.14263969920169703,0.15261456356198094,1.0,0.3
568,70,-3.0748377196164105,False,0.97998380382449,0.11701810636356053,0.8280073180259061,1.0,0.3
569,108,-3.079933066568031,False,0.9757548398313559,0.13042064630132608,0.17670356296319664,1.0,0.3
570,14,-3.020880500431267,False,0.7718076757026973,0.1504668852746076,0.2812621179555587,1.0,0.3
571,12,-3.014182144751865,False,0.8635485169078762,0.15324325761054633,0.15907414556832808,1.0,0.3
572,134,2.9035006619211616,True,0.9885866166068766,0.032194328909151776,0.04114839650691429,1.0,0.3
