,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion
7428,1,-3.0008892459352134,False,0.2678033709526062,0.2678033709526062,0.3959887046218662,1.8088092444313697
7429,145,2.8903654012291975,True,0.9880223422580576,0.09432286264014751,0.09059219345732628,8.703201340149146
7430,79,2.966290992562319,True,0.9816320794544221,0.08234142099539883,0.15660361042591833,6.521070987137216
7431,86,2.959887529658687,True,0.982996772600685,0.09000961084197368,0.15029152478010846,9.013042423033436
7432,80,2.964997263115952,True,0.9826941408644394,0.040490411823846675,0.03432520771527306,7.713636467866392
7433,183,2.841283698041846,True,0.9875061171009457,0.1132049106317284,0.11646563070056093,6.0530456077755375
7434,60,2.9815091469448114,True,0.9732388713920119,0.1813035694081928,0.27424177115196463,2.805710614717859
7435,79,2.9710915524173123,True,0.9617106198105403,0.22736355036865602,0.23870789474628382,0.645336441748704
7436,155,2.8739035618893283,True,0.9870870755553057,0.06976044526327181,0.9385154780100176,5.7390070288862995
7437,77,2.968791211720291,True,0.9817542830639986,0.07846792981948297,0.13202731121761144,4.891380659589953
7438,122,2.92161291427268,True,0.982946182000172,0.08981638612355128,0.1330371577355473,7.233230443924878
7439,118,2.947781029178607,True,0.9858942633376265,0.10576627183170632,0.25944871266138037,7.442670174528498
7440,43,2.9897050646136445,True,0.9682675690479816,0.05646087957952207,0.07603850614709239,1.1835585559665363
7441,87,2.959676542728054,True,0.9666822472290169,0.16820048413811536,0.200534803640033,1.3981193325950991
7442,155,2.8747355787940685,True,0.9898463499904426,0.05199428974118671,0.08029961351967273,5.610018604168344
7443,36,2.992343224798864,True,0.9660114711700136,0.06217321352177289,0.18579480574119855,7.076551673898863
7444,116,-3.086719780979396,False,0.9784040956487935,0.10884043010109946,0.10756188147580717,0.5376712474281864
7445,5,2.9997937403312416,True,0.7548753385609915,0.257936977945206,0.34123137949557486,9.94013107954355
7446,1,-3.0013365227588684,False,0.3,0.3,0.7700453413993587,6.334774469424058
7447,21,-3.0203414026662916,False,0.9186435558525874,0.20192734805596635,0.38542298793956614,0.3127922610928524
7448,106,2.9718353882007027,True,0.9673984914919687,0.14002060838942515,0.23880010344880298,9.931827418690508
7449,7,-3.0054642877216478,False,0.7719404405804389,0.28054664103333066,1.2143665012552831,1.8156820347389924
7450,113,2.962596226701626,True,0.9696169074789565,0.14703991447075757,0.41742667284417034,2.1946689928654264
7451,28,2.996773103596261,True,0.9452427362664589,0.16098565334699239,0.35333402254171287,9.030548490104346
7452,92,2.956891597499133,True,0.9763485748656594,0.15431080385677837,0.2087779601204785,3.963114375179021
7453,155,2.8759264212286406,True,0.9825478468925425,0.06274586080282737,0.09654800797375147,9.028364306433144
7454,169,2.8712696341472124,True,0.9849907339144838,0.10954132606435271,0.11450811915568639,5.720745471423214
7455,129,2.9198816127681,True,0.9756035713501318,0.13430076171743235,0.16866083090109107,0.8842916484612517
