,length,success,reward,start_distance,mean_velocity,mean_acceleration,min_velocity,min_acceleration,max_velocity,max_acceleration,std_velocity,std_acceleration,mean_angle_change,min_angle_change,max_angle_change,std_angle_change
0,91,True,2.9382148079233663,76.56354352717248,0.9630785941453524,0.160701467448747,0.3998408183700438,0.0,1.0000000707653987,0.3998408183700438,0.0792904749173383,0.0700040876495571,0.16385823434019461,0.002048083936606049,0.9592235178228739,0.1110813909348457
1,58,False,-3.0524835718878114,83.44271816676134,0.9542808639770483,0.16428463303960286,0.3682257706279693,0.0,1.0000000749799145,0.3682257706279693,0.10219690346631885,0.06424584305382189,0.19369818819002954,0.00874059159363716,2.0082651454085645,0.25084209005689284
2,50,False,-3.033349521477473,52.11993963889329,0.9466438597000141,0.1595268027923962,0.39878742050106347,4.539003864191023e-09,1.0000000817002983,0.39878742050106347,0.10455504161644853,0.07103699645136241,0.17051474514592713,0.0006338920700121875,1.0703746276131962,0.1450144316150258
3,45,False,-3.033538982142312,60.4310068268974,0.9558903932631089,0.1549170070154379,0.39786558715705145,0.0,1.0000000635278747,0.39786558715705145,0.10726950262425596,0.07671220948933623,0.14024420403743873,0.0005918747220341469,0.21553203713062924,0.0730683426052317
4,44,False,-3.048837151788035,106.47529723235031,0.9353566729530588,0.1647141612200513,0.39134315722545765,0.0,1.0000000788189196,0.39134315722545765,0.11524477130913262,0.07302046288511661,0.2110508802129732,0.015506525742890798,2.1890356962789337,0.3096794745948207
5,58,True,2.96502102746383,53.664528270043945,0.9685440743069161,0.10869747392917985,0.3995210416135167,4.273524426690113e-08,1.0000000798296305,0.3995210416135167,0.09653939569310768,0.08425005583291524,0.09876044256691947,0.0010014438566496864,0.35779922086386,0.08306002549779712
6,95,True,2.9289792735993854,85.58236150338314,0.9653487825796929,0.15851568765667498,0.38979816330757333,3.458509743384529e-08,1.0000000955138297,0.38979816330757333,0.08115554264526918,0.07022285900579178,0.1768406784465063,0.001479412704130656,2.1339430009319695,0.21405137402007737
7,64,True,-0.03386111839477547,42.56316000364374,0.9343033317440929,0.1449703757900836,0.3977694261039812,1.6082558827109406e-08,1.0000000643366898,0.3977694261039812,0.13255463405281606,0.0727327130249695,0.6462552982597376,0.0009594950304863126,6.242289163861898,1.6368004425614993
8,31,False,-3.0414008293954375,138.2501168872923,0.9031442333649989,0.19661807862515465,0.39237162977949913,0.0,1.0000000355714627,0.39237162977949913,0.12370844896274226,0.05196262583160738,0.27496011497780964,0.11664471754935257,2.4059993597072142,0.38966926259102713
9,129,True,2.8861106353847163,117.42242550976036,0.9713333417598584,0.13307791332210298,0.3816905285999955,0.0,1.000000085480332,0.3816905285999955,0.07210473497659407,0.08174472041078064,0.6087349829209003,0.00013927789314926997,6.190004326453354,1.6050169214355603
