,length,success,reward,start_distance,mean_velocity,mean_acceleration,min_velocity,min_acceleration,max_velocity,max_acceleration,std_velocity,std_acceleration,mean_angle_change,min_angle_change,max_angle_change,std_angle_change
163,142,True,2.8722188587326474,123.6289002733717,0.9845326879692934,0.08235028473815584,0.355840673675383,1.8834532362656795e-08,1.0000000839050578,0.355840673675383,0.0714974135500107,0.07422745661164698,0.08714154109636603,0.00021188705842489775,0.7853981633974483,0.0973443069931403
164,114,True,2.913039346202281,87.78315757652179,0.9832375430238472,0.09906570137368018,0.3987825505021416,0.0,1.0000000812637628,0.3987825505021416,0.071561298248107,0.07997874867624695,0.0919008829748192,0.0022075810011547847,0.20928325935184894,0.07358330599652398
165,121,True,2.906544815497419,95.60172703601981,0.98030230544483,0.10741986980862876,0.38942045746667275,0.0,1.0000000933390563,0.38942045746667275,0.07236759474402865,0.07974240151360404,0.26785081215162354,0.0011949086860321145,6.206043321313206,0.9578406702491726
166,200,True,2.7948307772672227,156.02161435697573,0.9826690512132403,0.09509200149499138,0.3637872697340556,0.0,1.0000000867281174,0.3637872697340556,0.06563488015880012,0.07576295857702048,0.10375241048745913,0.0004953816136326061,1.348923740725504,0.11950828134983356
167,67,True,2.961235565989415,49.77398506705463,0.8984801995463444,0.10545769831249326,0.03791604795480426,0.0,1.0000000817154397,0.39986659922831713,0.22068034037995748,0.08834060764309802,0.36798080506974007,0.0011860749305707685,6.076684668909394,1.1758491445453563
168,223,True,2.757464285193083,184.8580936929111,0.9916942625006403,0.052192167354390404,0.3989746892487944,0.0,1.0000000958710251,0.3989746892487944,0.05071504258028456,0.06922141025108296,0.05229189623942947,0.00012274831471781322,0.8440941616673512,0.08305422184594116
169,136,True,2.8799266785599946,114.51900201032963,0.9811499079337996,0.09473223344447895,0.39908323276368446,0.0,1.000000092448219,0.39908323276368446,0.06636356576315988,0.07886425076034387,0.3686742350575736,0.00033739952952860364,6.162596457692155,1.247641791817456
170,15,False,-3.0188094037424142,115.87311015647211,0.9099201081147755,0.1755550815666583,0.39798733153145815,0.0,1.000000043022626,0.39798733153145815,0.17292954939756783,0.08448497409298616,0.17284110815394588,0.019096004210516715,0.7853981633974483,0.1775260174307555
171,238,True,2.8120509104324856,137.87106356964873,0.9748559316563314,0.10696704993565558,0.3992478888024686,0.0,1.0000000952983887,0.3992478888024686,0.06441801011089651,0.0834790691286632,0.15479633441723292,0.000530540898405707,6.108882343330002,0.5519232060248553
172,5,False,-3.0066823653682517,127.6494460058476,0.7529683996455282,0.1995809916123012,0.39790495806150583,0.0,0.9901673216156547,0.39790495806150583,0.22999386627896018,0.12582964244182018,0.598734109083502,0.0019036001386787404,2.767268855049779,1.0847635659472226
173,145,True,2.891678698099883,100.2877531566612,0.9490994186927841,0.10465075413998744,0.07379906766530381,0.0,1.0000000867400414,0.39446121201499157,0.1518366924234489,0.08288830252610728,0.15681943364134174,8.484461868607518e-05,6.21771570668134,0.5346539841965811
174,117,True,2.9108475231750246,95.67428275742895,0.9813430361789584,0.09711389955843192,0.3996798162237806,0.0,1.0000000879887359,0.3996798162237806,0.07056127249656423,0.08195094011525171,0.20200007666209124,0.0003677904440029245,6.0761426303664,0.7844528299323824
175,147,True,2.8657256698734104,126.74688894119176,0.9858558949982411,0.09756754774281846,0.3994469330450538,1.1420499179168612e-08,1.000000087695096,0.3994469330450538,0.06469778395757163,0.07384402961188091,0.10225455780989588,0.00037133691988278095,1.169854959291606,0.11235640877588796
176,49,True,2.978745460616792,31.94569582365117,0.8796945728897878,0.13434850365614062,0.10431128950452141,0.0,1.0000000806869986,0.3992769190822831,0.2350126868796639,0.07808085727994377,0.2810215263223772,0.009507539420754885,6.158051008384247,0.8818960545721081
177,93,True,2.9351192553703402,69.6543624253337,0.9655012703047338,0.10678974281722993,0.355840673675383,0.0,1.0000000863097689,0.355840673675383,0.1027785853334977,0.07939319918004069,0.11538137188780792,0.0005443468219095138,1.3557146941092375,0.15516580762600926
178,181,True,2.8351736907876264,143.7597442705799,0.9723792264848373,0.09474125509583733,0.381654574922999,0.0,1.0000000834619467,0.381654574922999,0.09187848839384104,0.07626931283069555,0.23291178870830992,0.00034064053171611874,6.188625208165779,0.9017235321898215
179,153,True,2.873843615439037,109.44340609022669,0.9409899240719942,0.11516172703208294,0.2754308784408762,0.0,1.000000084518796,0.3995969623222595,0.14185187401902682,0.08933173104351481,0.3150384955926623,0.00011833012048834135,6.1805172362533085,1.0840473908281663
180,66,False,-3.0936713808122076,168.73788493659256,0.9746862696633092,0.11511122733694105,0.3974843587408592,2.7102973607012367e-08,1.000000091562116,0.3974843587408592,0.0907723689876432,0.08398079748460688,0.13675322525043876,0.003218647121542295,2.151013790280337,0.2609068033204737
181,48,False,-3.0528542705254718,104.27553415493058,0.9523021348729465,0.08439330296770053,0.3965584200188719,0.0,1.0000000809903085,0.3965584200188719,0.12635530349976365,0.08510633046217693,0.10826914017769575,0.00013198703450800764,2.1592598245037475,0.3054119009260934
182,129,True,2.9029992733030148,89.027067889991,0.9819473195771986,0.11690222848671611,0.39999430285280313,2.8002799871803292e-08,1.000000092254264,0.39999430285280313,0.06567760499073294,0.08302966980480726,0.266594227289343,0.000807285151315007,6.126958871520118,0.9252802938230797
183,89,True,2.9351792091182274,76.07921831060222,0.9827879553274543,0.04472783275953938,0.39954498087786194,0.0,1.0000000848791168,0.39954498087786194,0.0789854931512445,0.0729047056211142,0.05988717794239592,0.00013008944579828707,2.212919292329093,0.23637062811962406
184,53,True,2.97437549985792,34.53322650803132,0.9486213537947827,0.13610220511521043,0.355840673675383,0.0,1.0000000868959809,0.355840673675383,0.11754129115367533,0.08354091399695716,0.28520870014652167,0.00010553002318314242,6.082135722554918,0.8565134735370734
185,91,False,-3.054913162749823,61.33533370561294,0.9636303705957807,0.11963522589112074,0.3965448659007198,0.0,1.000000103846249,0.3965448659007198,0.09306041116113901,0.08105209624991229,0.13580825982064693,0.001466720188346926,2.005312662329985,0.21153977971305515
186,149,True,2.8715905147942333,111.5940401555534,0.9829449196003027,0.10623981257912977,0.39770216418528004,2.0688261967857846e-08,1.0000000936482845,0.39770216418528004,0.06447272855911032,0.08147336104073395,0.11202769703122983,0.0001393258562609745,1.37023388680562,0.12988486808313723
